name,r1,r2,n_members,members
ac19_52102,YXXyx,YYXyxyXYxxyxYx,1,93987
ac19_52103,YXXyx,YYXyyXyXXXYXYx,1,93990
ac19_52104,YYXXXYxx,YYYYYYXXXyx,1,93997
ac19_52105,YXXyx,YYXXyXyxxYYxyX,1,93998
ac19_52106,YXXyx,YYXyxxyyXyXYXX,1,93999
ac19_52107,YXXX,YYYxYYXyXyyXyyx,1,94000
ac19_52108,YYXXYYx,YYYXXYYxYXyx,1,94009
ac19_52109,YXYXXYXX,YYXXyyXXYYx,1,94011
ac19_52110,YXXyx,YYYXYxYXyyxyXyyyx,1,94015
ac19_52111,YYXXXYx,YYXXXyyxYYx,1,94016
ac19_52112,YXX,YYxYxyXyXyxxyx,1,94019
ac19_52113,YXXYx,YYXXXYYxYxyXYX,1,94020
ac19_52114,YXYXyx,YYYXXyyyxYXyxxx,1,94025
ac19_52115,YXYXYx,YYXXXYxxYxYXX,2,94032 109282
ac19_52116,YXYXYx,YYYxxyyXXYXyx,1,94034
ac19_52117,YXXyx,YYXXYxYXyyxyXX,1,94036
ac19_52118,YXXX,YYYYxYxyXyyyXyx,1,94041
ac19_52119,YYXXYx,YYYxYXyxxyXXX,1,94044
ac19_52120,YXXyx,YYYYXyXYxyyyXX,1,94046
ac19_52121,YXYXXYx,YYXXyXyxyxxx,1,94050
ac19_52122,YXYXX,YYYxxYXyXXyXyx,1,94051
ac19_52123,YYXXX,YYXXyxxYXXyx,3,94053 109603 116069
ac19_52124,YXXYx,YYxxyXyXYXYXyx,1,94054
ac19_52125,YXYXyx,YYXyXXYYxYXyx,1,94055
ac19_52126,YYXXYx,YYYxyxyyXyX,3,94057 94978 156675
ac19_52127,YXYXyx,YYYxyXXyxyXyXYx,2,94062 117955
ac19_52128,YXXyx,YYXXXYxxxyXXyX,1,94066
ac19_52129,YXX,YYXyyXyXyxYXYxx,1,94073
ac19_52130,YXyXXyx,YYYXyyyXXXyyX,2,94076 128918
ac19_52131,YXXyx,YYXyXXyXYxyxYX,1,94080
ac19_52132,YXyXXyX,YYXYxxyXyyx,2,94081 125101
ac19_52133,YYXXX,YXYXyXXXyxxxYx,1,94083
ac19_52134,YXXX,YYYYxyXyXXyyx,1,94087
ac19_52135,YXyXYxx,YYYXyxxYxyyX,1,94090
ac19_52136,YXXYx,YYXXXYXYYxYXYx,1,94091
ac19_52137,YXXX,YYYYXyyxyXyxx,1,94092
ac19_52138,YXXyx,YYXXyxYXyyxxyX,1,94094
ac19_52139,YXYXX,YYYXXXyyyxxYX,1,94097
ac19_52140,YYXXXXX,YYXYXYXyyXyx,1,94098
ac19_52141,YXXyxYx,YYYYxxyyXyXX,1,94100
ac19_52142,YYXXXYYxx,YXXyxxxyX,2,94108 96784
ac19_52143,YXX,YYXXyxYxyXyXYx,2,94109 146349
ac19_52144,YXYxyx,YYXYYXyyxYxxx,1,94117
ac19_52145,YXXYx,YYYXYYxYXXXyx,1,94119
ac19_52146,YYXXyx,YYXYxYXXYYXyX,2,94120 127629
ac19_52147,YXX,YYXyxYXyXXyxYx,2,94122 142896
ac19_52148,YXYXyx,YYXYxyyXXyXYx,1,94123
ac19_52149,YXX,YYXyXyyXYXXYxYx,1,94125
ac19_52150,YXYXyxYxx,YYXyxYxxYX,1,94127
ac19_52151,YYYXXXYxx,YYYXYXXyxx,2,94135 119615
ac19_52152,YXXyx,YYYYXyyxxxxyXX,1,94137
ac19_52153,YXXyx,YYXXXyXyXYYxyX,1,94138
ac19_52154,YYYXXXXyx,YYXXXXXXYx,1,94140
ac19_52155,YXXXyxx,YYXYxxyXyXXXX,1,94143
ac19_52156,YXYxyx,YYYXyxYxyxYxx,1,94144
ac19_52157,YXXyx,YYXyxxyXyxYXyX,1,94145
ac19_52158,YXXyx,YYXXyyxYYxyxxx,1,94150
ac19_52159,YYXXYxYXXYx,YXYXXYxYXyxx,1,94152
ac19_52160,YYXXYx,YYXXXyXyxxyxx,1,94153
ac19_52161,YXXyx,YYXYXyxxyXyyX,3,94158 123688 155821
ac19_52162,YXXYx,YYYXXXXYxxxxyX,1,94160
ac19_52163,YXXyx,YYYXyxxyxyxxYx,1,94161
ac19_52164,YYXXyx,YYYYxyyXYxyXX,1,94162
ac19_52165,YXyxYXXyx,YYXyXyXYXyxYXXX,1,94165
ac19_52166,YYXXX,YYxxxyXYXXXXyx,1,94167
ac19_52167,YXXyx,YYXyyxyXyxxxxxxYx,2,94170 102339
ac19_52168,YXXyx,YYXYxxxyXyyxYx,1,94175
ac19_52169,YYXXyx,YXyXYxyXXYxyx,1,94178
ac19_52170,YXXYx,YYXyxyXYxyXXYx,1,94179
ac19_52171,YYXXXyXX,YYXXXyxxyxx,1,94183
ac19_52172,YXXYx,YYYXYYxYXYXyyX,2,94185 135102
ac19_52173,YXXYx,YYXXYxYYxYXXyX,1,94186
ac19_52174,YXXYxxyx,YYYxyxYYxyx,1,94190
ac19_52175,YXXyx,YYYXXYxyyXXyx,1,94192
ac19_52176,YYXXXYXyX,YYXyxxxyyx,1,94193
ac19_52177,YYXXX,YYXYXXXyyXYxYX,1,94194
ac19_52178,YYXXX,YYYXXyXXYxyyx,1,94195
ac19_52179,YXXX,YYYXyxxyyyx,3,94199 108268 152158
ac19_52180,YYXXyx,YYXyXXXYxxyxx,1,94200
ac19_52181,YXXXyxYx,YYXXYYxyXyX,1,94203
ac19_52182,YYXXX,YYYXyXyxyXyxxx,1,94204
ac19_52183,YYXXyx,YYXXYXXXyXYxx,1,94207
ac19_52184,YXXYxYxx,YYYYxxyXXyx,1,94208
ac19_52185,YYXXyx,YYXXyXyxyxxYx,1,94210
ac19_52186,YXXyx,YYYXyyXYxyyXYX,2,94211 142685
ac19_52187,YXXyXyxx,YYYxxxYxxyX,2,94214 109356
ac19_52188,YXX,YYxYXXXXyXyx,1,94215
ac19_52189,YYXXX,YYYXyyxxYXyyyx,1,94217
ac19_52190,YXXyx,YYXXyXXXXXyxYX,1,94218
ac19_52191,YXYXX,YYYYXyXYXXXXyx,1,94222
ac19_52192,YXXyx,YYXXyxYYxyXyxx,1,94227
ac19_52193,YYXXYx,YYYYXyXXYYYYx,1,94229
ac19_52194,YYXXYx,YYYXYXyXyxyxx,1,94230
ac19_52195,YXX,YYxYXyXYXYXyXyx,1,94231
ac19_52196,YYXXyx,YYXXYYxYXyXyx,1,94234
ac19_52197,YXXyx,YYXyyxxxxyxYxYx,1,94237
ac19_52198,YXYXYx,YYXyXyyxYXYxx,1,94238
ac19_52199,YXXyx,YYXXyxYXyyxYXX,1,94240
ac19_52200,YXYXyx,YYXyxxYxyXyyx,1,94241
ac19_52201,YXYXX,YYXXXYYxYXyyX,2,94243 135203
ac19_52202,YXYXYx,YYYXXXYxyXYxx,1,94245
ac19_52203,YYXXXyxxx,YYYXXXYYxx,1,94246
ac19_52204,YYXXXyxxx,YYXXXYxYYx,2,94248 150850
ac19_52205,YXXyx,YYXyXYxYXyxxyX,1,94249
ac19_52206,YXXyx,YYXYXXYXyXyXyX,1,94250
ac19_52207,YXXXX,YYXyxYYXXyyX,1,94251
ac19_52208,YXyXXyx,YYxyxyXYxyXXX,2,94253 104214
ac19_52209,YXXyXyxx,YYYxYxxyxYX,1,94254
ac19_52210,YXXyx,YYXXYXXXXyXyx,3,94257 105688 128482
ac19_52211,YXYXyx,YYXyXXyyxYxxx,2,94258 135036
ac19_52212,YXXYx,YYXYXXyXyxyxYx,1,94261
ac19_52213,YXXXyxx,YYYXyyyXXYx,1,94262
ac19_52214,YYXXXYxyx,YYXXYYXXYx,1,94268
ac19_52215,YXXyx,YYYXyyyXXXXXyXYYX,1,94271
ac19_52216,YXXyx,YYYXyXXyyxxYX,1,94276
ac19_52217,YXYXyx,YYYYYXXXXXXYx,2,94277 126266
ac19_52218,YXX,YYXyXyxxyXYxx,1,94279
ac19_52219,YYXXX,YYYXyXyyxYxyyx,1,94280
ac19_52220,YXyXXyx,YYxxyxyXYXyXX,2,94283 106333
ac19_52221,YXXyx,YYXyxYxxyxyXYx,1,94285
ac19_52222,YYXXXXX,YYXXXYxxyXyX,1,94287
ac19_52223,YXX,YYxYXyXXXyxyx,1,94289
ac19_52224,YXXyx,YYXXXYXXyXXyxx,1,94291
ac19_52225,YXXyx,YYYXyXyyXyXXYYxx,1,94294
ac19_52226,YXXX,YYYXYXXyyyXYX,1,94296
ac19_52227,YXXyx,YYXYXyxxyXyXyX,1,94297
ac19_52228,YXYXyx,YYXyxYYxxyXXX,1,94303
ac19_52229,YYXXXyxx,YYXXyxxYXyx,1,94307
ac19_52230,YYXXYx,YXYxxxYXXXXYx,1,94308
ac19_52231,YYXXYx,YYXyxxYXXXyxx,1,94309
ac19_52232,YXyXYxx,YYYYXyXYxxx,3,94310 113878 144429
ac19_52233,YXyxYXXyx,YYXXyXyxyx,1,94315
ac19_52234,YYXXyx,YXyXYXyXYxxyx,1,94318
ac19_52235,YXXyx,YYXyyXXXYxyyxx,1,94321
ac19_52236,YYXXyx,YYXYXXYxYXXyx,1,94322
ac19_52237,YYXXYx,YYxYXyxyxyXyX,2,94328 101217
ac19_52238,YXXYx,YYYXXYYxxYXXYX,1,94331
ac19_52239,YXXXyxx,YYXXyXXYXyx,3,94334 139495 150534
ac19_52240,YXYXyx,YYYxyxxyXXXyyyx,1,94335
ac19_52241,YXXX,YYYYXYXyyyXyX,2,94337 134022
ac19_52242,YXXYx,YYYXXYxxyyyX,2,94338 101835
ac19_52243,YYXXYx,YYYxyyXXXYx,2,94339 124141
ac19_52244,YXXYx,YYXyXYYXXYxYx,4,94340 100869 144089 151990
ac19_52245,YYXXYx,YYXXyyxyXYxyx,1,94341
ac19_52246,YXX,YYXXyXyxYXXYx,1,94350
ac19_52247,YXX,YYYYXyXyXYxyyyx,1,94353
ac19_52248,YYXXX,YYYXyyxxxyXyx,2,94356 117078
ac19_52249,YYXXXYx,YYXXXXXYxYYx,1,94359
ac19_52250,YYXXYx,YYXYXyxYxxyyX,1,94360
ac19_52251,YXXyx,YYXyXXYxyxxyyX,1,94361
ac19_52252,YXYXyx,YYXyyXyXXYxxx,1,94366
ac19_52253,YXYXyx,YYXyxxYxYXyXX,1,94367
ac19_52254,YXXyXYx,YYXyxYxxyXXX,2,94368 132344
ac19_52255,YYXyXYxxyX,YYXXyxYYxyX,2,94369 109041
ac19_52256,YXX,YYXXyXYXXyXYx,1,94370
ac19_52257,YYXXXyxyx,YYXyXyxxyx,1,94373
ac19_52258,YXXyx,YYYXyxyxYXXyx,3,94377 102624 153506
ac19_52259,YYXXX,YYXyXXyxYYXyx,1,94378
ac19_52260,YXXyx,YYXyyXYXXyxxyx,1,94379
ac19_52261,YXYXyx,YYYYxyxYXyXXyXX,2,94380 118151
ac19_52262,YXYxyx,YYXYxYXyyxYxx,1,94383
ac19_52263,YYXXYx,YYYXXYXXYYxYx,1,94386
ac19_52264,YXXyx,YYXyXXXXYxyXXX,2,94391 118464
ac19_52265,YXX,YYxxyXXXyxx,1,94392
ac19_52266,YYXXyx,YYXYxxyXyXX,3,94393 150028 155961
ac19_52267,YXYXyx,YYYYYxyXXyxyyXX,1,94395
ac19_52268,YXXX,YYYYYXyxyxyyXyx,1,94396
ac19_52269,YXXYx,YYYXyXyXYxyxx,2,94397 116404
ac19_52270,YXX,YYXXyxYXyXyxx,1,94405
ac19_52271,YYXXYx,YXYxYXyxYXXyx,1,94406
ac19_52272,YXYXYx,YYXyXXXyxYxxx,2,94409 126713
ac19_52273,YXXyx,YYXyxxYXXXXXyX,1,94410
ac19_52274,YXXyx,YYXXXXXXyxYxyX,1,94411
ac19_52275,YXXyx,YYYYXXXXyyyxx,1,94413
ac19_52276,YXX,YYxYXXyyXXyxYx,1,94414
ac19_52277,YXXyx,YYXXXYXyXyXyyx,1,94417
ac19_52278,YYXXX,YYXyyXYxyXXYx,1,94418
ac19_52279,YXXXXyxYx,YXXyxxxxyx,3,94419 97043 149156
ac19_52280,YXXyx,YYXXyyXYXXYxyx,1,94421
ac19_52281,YXXYx,YYXYYxYXXXYXyx,1,94424
ac19_52282,YXXYx,YYXXXyXyxxxxyx,1,94426
ac19_52283,YXyXXyx,YYXYxyyxYxyX,1,94430
ac19_52284,YXXX,YYYXyxYxyyXyx,2,94431 94703
ac19_52285,YXXYxxyX,YYXYxYXXyXX,2,94442 96610
ac19_52286,YXXyx,YYYXXXXyxxyXX,2,94449 135461
ac19_52287,YYXXXyX,YYXyxxxxxyyX,1,94455
ac19_52288,YXYXXYxYx,YYYXYXXYxx,1,94458
ac19_52289,YYXXXXyXX,YXXyXYxxyxx,1,94460
ac19_52290,YYXYxYXXYx,YYxyXyxxYXX,1,94465
ac19_52291,YXXYx,YYYxYXXYXXyXYx,1,94467
ac19_52292,YXXyXyx,YYXYxxxxyXyX,2,94468 136005
ac19_52293,YYXXyx,YYXYxxxxyyXyX,1,94469
ac19_52294,YXYXX,YYYXXyXyXyxxYx,2,94471 108089
ac19_52295,YXYXX,YYXyxYYXXyXyxx,1,94472
ac19_52296,YXXyx,YYXyyXYXyxxyxx,1,94474
ac19_52297,YYXXyXyyx,YYXXYxyxyx,1,94476
ac19_52298,YXYXX,YYxYXyXYXyyXyxYx,1,94477
ac19_52299,YYXXX,YYxyXyXyxYxyx,1,94479
ac19_52300,YXXyx,YYXyXyxyxYYXX,3,94483 108001 132354
ac19_52301,YXXyx,YYXyxyxxYxyxYx,1,94486
ac19_52302,YXXyx,YYYXXyxyxyyxxx,1,94492
ac19_52303,YXYXXXX,YYXXXXXyyxYxx,1,94494
ac19_52304,YXXyx,YYXyxyXyxyxxYx,1,94503
ac19_52305,YXXYx,YYYXXYXYxYxYXX,1,94504
ac19_52306,YXyXXyx,YYxxxYxxyxyXXYX,1,94505
ac19_52307,YYXXyxx,YYXYXYxYYXYx,1,94506
ac19_52308,YXYXyx,YYXYxyXXXyXyxxx,1,94507
ac19_52309,YXXyx,YYXYxyyXYYxyyx,3,94508 105615 150777
ac19_52310,YXXyx,YYXXyXyXyyXYXX,1,94514
ac19_52311,YYXXYXX,YYYYXyyXyx,2,94517 125609
ac19_52312,YYXXyx,YYYXXXXXYxxyx,1,94521
ac19_52313,YXXyx,YYXyxxYXXYxyyx,1,94522
ac19_52314,YXYXYXXYx,YYxYXXyXyx,1,94525
ac19_52315,YXXyx,YYXYxyXYxxyXyX,1,94526
ac19_52316,YXX,YYYYXyyXyXYXyx,1,94528
ac19_52317,YXX,YYYYXyyyXyxyXYx,1,94530
ac19_52318,YXyXXXyx,YYYxyXXXyyx,1,94533
ac19_52319,YXXyx,YYXXXXXyXXyyX,2,94534 116707
ac19_52320,YXXYx,YYYYYXyXYXXYYx,1,94536
ac19_52321,YXXYx,YYYXXYXYXyXYxx,1,94537
ac19_52322,YXyXXXyx,YYXXXyxyXyX,1,94538
ac19_52323,YXXyx,YYYXXYxyXyXyX,3,94539 108846 137676
ac19_52324,YXXyx,YYXyxxxYYxyXyx,1,94540
ac19_52325,YXXyx,YYYYYXyxyyXyXyyX,1,94556
ac19_52326,YXXyx,YYXyXXYXXYxyyX,1,94557
ac19_52327,YXXyx,YYXXXXXyyXYxx,2,94558 119978
ac19_52328,YYXXyxx,YYYYXXyxxYYX,1,94561
ac19_52329,YXYXyx,YYXyXyXXYxyXYYx,1,94563
ac19_52330,YXXYXXX,YYXyyxYYXXyX,1,94564
ac19_52331,YYXXYx,YYXXYXXXYxYxx,1,94566
ac19_52332,YYXyXYxyXYxyX,YXyxYXyxYXXyx,1,94571
ac19_52333,YXYXyXyxx,YYYXXyXyxx,1,94575
ac19_52334,YYXXyx,YYXXXyyXYxYYx,1,94576
ac19_52335,YXYXyx,YYXXYYXXyXXYx,1,94577
ac19_52336,YXYxyXXyx,YYXXyyXXyx,1,94582
ac19_52337,YYXXyx,YXXYxxxxyXXyX,1,94585
ac19_52338,YYXXXyxyx,YYYxxxxyyX,1,94586
ac19_52339,YXXXX,YYYXyxYxyxyyX,1,94587
ac19_52340,YXX,YYYYXyXyyyXXYx,1,94592
ac19_52341,YXYXyx,YYYYxYYXXyXXX,2,94594 113821
ac19_52342,YYXyxxxyX,YYXyxxxyyX,1,94598
ac19_52343,YXyXYxx,YYXYYxyXXyyx,1,94603
ac19_52344,YXXYx,YYYYXXXyxyXyxx,1,94604
ac19_52345,YXXyx,YYXXXyXyxYYxyX,1,94605
ac19_52346,YYXXyxx,YYxYXXYxYX,1,94612
ac19_52347,YXXyx,YYXXyXyxYxyXYX,1,94614
ac19_52348,YXYXX,YYXXYYxxxyXyyX,1,94620
ac19_52349,YXXyx,YYYXXyyxyxxYx,1,94622
ac19_52350,YXYXX,YYYXXXXyXYx,4,94626 111758 130918 141774
ac19_52351,YXXyXyx,YYXyyxyXYXyx,1,94631
ac19_52352,YXYXyx,YYYXXXXyyxxYX,1,94633
ac19_52353,YXXyx,YYXXyxyxyXYYx,3,94641 104878 117739
ac19_52354,YXYXYx,YYXXYYxxyXXyx,1,94645
ac19_52355,YXXyXyxx,YYxxyxYXXyX,2,94646 111499
ac19_52356,YXXXyxx,YYXyxxYxxyXX,1,94647
ac19_52357,YXXyx,YYYXyXyxyXXXXYX,2,94649 123350
ac19_52358,YXXyx,YYXYxxYxyXyxyX,1,94650
ac19_52359,YXXYxxyx,YYYxYXyxxyX,1,94651
ac19_52360,YYXXXyxxx,YYXYXXYxYx,1,94652
ac19_52361,YYXXyXyxx,YYXyyXYxxx,1,94653
ac19_52362,YXXyx,YYXXXyxyXXYxxx,1,94655
ac19_52363,YXXXYxx,YYYYXXyxyyx,1,94658
ac19_52364,YXXyx,YYYXXXyXXXyXXX,1,94659
ac19_52365,YXXYXXyxx,YYYYxyyyXX,1,94660
ac19_52366,YXYXyx,YYXyyXXXyxYxx,2,94661 115250
ac19_52367,YXYXYx,YYXXXyyxxYx,4,94665 101710 124528 128976
ac19_52368,YXXYx,YYxxYXXXXYXyx,3,94671 115023 151894
ac19_52369,YYXXYx,YYYYxyyXYXyyx,1,94672
ac19_52370,YXYXYx,YYxYYxYXyXXYXyx,1,94678
ac19_52371,YXXyx,YYXXYYxxyyXyxx,1,94679
ac19_52372,YXYXX,YYYxYxyyXyXyyx,2,94682 149388
ac19_52373,YXYXYx,YYYXXyyxyXYxx,1,94684
ac19_52374,YXX,YYXyyXyxxYXyxYx,1,94688
ac19_52375,YXXYx,YYYYXXXyXyxxyx,1,94689
ac19_52376,YX,YYXyXXyXYXyxYxx,1,94693
ac19_52377,YXYXX,YYYXXXyyxxyXYx,1,94696
ac19_52378,YYXXyXyyx,YYxxyXXyX,2,94697 135695
ac19_52379,YYXXX,YYXYXyyXYXyxx,4,94699 99272 119655 138834
ac19_52380,YYXXyx,YYXXyxxxYXXyX,1,94701
ac19_52381,YYXXXyxx,YYXXXyXYXYx,1,94702
ac19_52382,YXXyx,YYXYxxyxxYXyyX,1,94704
ac19_52383,YXXyx,YYXyyXYXXYxxyX,1,94707
ac19_52384,YYXXYx,YYXyxyXXYXYxx,1,94710
ac19_52385,YXXyx,YYXyxxYxYxxyyx,1,94712
ac19_52386,YYXXYx,YYYXYXYxYXXYx,1,94715
ac19_52387,YYXYXXXyX,YYYXXXyXyx,1,94719
ac19_52388,YXXyXyx,YYXYxxyyxx,3,94721 112837 134217
ac19_52389,YXXyxYx,YYxyXYXXXyxx,2,94722 127622
ac19_52390,YXYXyx,YYYYYxyyXXXyX,1,94725
ac19_52391,YYXXYx,YYXYYXXyXyxxx,1,94730
ac19_52392,YYXXX,YXXyXyXYxxyxxx,1,94735
ac19_52393,YXYXyx,YYXXyXXXXYxYxyx,2,94736 138899
ac19_52394,YXXyx,YYYYXyyXXyyXyx,3,94739 98557 153820
ac19_52395,YXYXX,YYxYXyXXyxYXyx,1,94746
ac19_52396,YXXXyXYx,YYXXXyXYxyx,2,94748 138226
ac19_52397,YXX,YYXyXYxYXyxyXyx,1,94751
ac19_52398,YYXXX,YYXyyXyxxYXyxx,1,94752
ac19_52399,X,YYYXYxyyyxYxyX,1,94755
ac19_52400,YXXyx,YYXYYXyXXyXXyX,1,94761
ac19_52401,YXXyx,YYYXyxYYXyyXyX,2,94763 121241
ac19_52402,YXYXyx,YYYXYXXyXXXYx,1,94770
ac19_52403,YYXXyx,YYXYxxyXYXyyX,1,94773
ac19_52404,YYXXXyXX,YYXXyXXYXyX,1,94776
ac19_52405,YXX,YYYXyXyXyxx,2,94777 146065
ac19_52406,YYXXX,YYXYXyXXyyxYxx,1,94779
ac19_52407,YXXXYXXXyX,YXXyXYXXXyXYx,1,94782
ac19_52408,YXXyx,YYYXYYXXyyXyyX,1,94788
ac19_52409,YYXXYYx,YYXXyxyXyxx,1,94790
ac19_52410,YXXyx,YYYYXyXXyyxyyxxx,2,94791 133360
ac19_52411,YYXXyxYxyx,YXXyxxYXXyxxx,1,94794
ac19_52412,YXYXyx,YYYXYxyyXXXyyxx,1,94795
ac19_52413,YYXXXyx,YYYXyyxYXXyx,1,94797
ac19_52414,YXXyx,YYYXyXYYxxyyyX,1,94801
ac19_52415,YXYXyx,YYYYYXYxxyXyXXX,2,94805 154395
ac19_52416,YXXX,YYYYXyXYxyyyxyX,1,94806
ac19_52417,YXXYx,YYYxYXyxyXXXyx,1,94807
ac19_52418,YXXyXyX,YYYxyxYxxyyX,1,94808
ac19_52419,YXYXyx,YYYXyXYXXXXXYYx,2,94809 150699
ac19_52420,YYXXXyXX,YYxxyXXXXXX,1,94810
ac19_52421,YXXyx,YYXYxYxxxyyXyX,1,94812
ac19_52422,YYXXX,YYYXyXXYYXyX,2,94813 97727
ac19_52423,YYXXyyXYX,YYXXyxxyX,3,94814 113662 120689
ac19_52424,YXXyx,YYXyyXyXXXXXXYxYX,2,94815 154337
ac19_52425,YXXX,YYxYXyXXXyx,2,94818 98973
ac19_52426,YXX,YYXyXyxyXYxyXYx,1,94825
ac19_52427,YYXXXyx,YYYXyyXXYXyx,1,94831
ac19_52428,YXX,YYYXyXyXXyxYxx,1,94840
ac19_52429,YYYXXXXX,YYYXXYXXyyx,1,94846
ac19_52430,YXXyx,YYXXyyXyxyxxYx,1,94848
ac19_52431,YXXyx,YYXYXXXyxyyXyX,1,94849
ac19_52432,YYXXYx,YYXXYXyXYYxxx,1,94850
ac19_52433,YXXyxYx,YYXYXXyyxyx,2,94853 117911
ac19_52434,YYXXX,YYXYXyyXyxyxxx,1,94855
ac19_52435,YYXXXyx,YYYXXXyyxyx,1,94856
ac19_52436,YXXyx,YYXyyXYxxyyx,3,94858 95561 110015
ac19_52437,YXXyXyX,YYYYxxyxyxyx,1,94859
ac19_52438,YXXYXXyX,YYYXXyXyyxx,1,94860
ac19_52439,YXXYxxyX,YYYxxyXXXXX,1,94861
ac19_52440,YXYXYx,YXyXXyxxxYXyx,1,94862
ac19_52441,YXXyx,YYYYXyxxyXyXX,1,94863
ac19_52442,YXXyx,YYXyXYxYXXyxyX,1,94865
ac19_52443,YXXyx,YYXYXyyXyyxxxYYx,2,94870 151810
ac19_52444,YXXyx,YYXYxxYxyxyXyx,1,94871
ac19_52445,YXyXXyX,YYXXXyxxyxxYxyX,1,94875
ac19_52446,YXXyx,YYYYXyyyxxyxyx,2,94877 151420
ac19_52447,YXXyXYx,YYXXyXYYXXXX,1,94882
ac19_52448,YYXXXyXX,YYXXXYXyyXX,1,94883
ac19_52449,YXXyx,YYXyxYXXyxyXyX,1,94886
ac19_52450,YYXXyxx,YYXXyXYxxxYX,1,94889
ac19_52451,YXYXX,YYYXyXXYXyyxx,1,94890
ac19_52452,YYXXX,YYXyXYXYXyXXYx,1,94895
ac19_52453,YXXyx,YYYXYXyyXyyyxxx,2,94897 153136
ac19_52454,YXX,YYXyXXYYxyX,2,94898 127090
ac19_52455,YXXyx,YYYXXyxxyyXyXX,1,94900
ac19_52456,YXXyxYx,YYYXYXyxYxx,2,94902 152737
ac19_52457,YXXyx,YYYXXXXyXXyyyX,1,94905
ac19_52458,YXXYx,YYXXXYxYxxyXX,3,94914 100863 154279
ac19_52459,YXYXyx,YYXXYxYxyXyyX,1,94916
ac19_52460,YYXXYx,YYXYXYYxxYYXX,1,94917
ac19_52461,YYXXyx,YYYXXyxYxYXXX,1,94922
ac19_52462,YYXXXXyX,YYxyXYXXXyX,1,94928
ac19_52463,YXXyx,YYYYXYxyXyyXXyX,2,94933 152560
ac19_52464,YXXyx,YYXYXyyxYXXyx,2,94935 141218
ac19_52465,YXYXYx,YYXyxYXXXyxYx,1,94942
ac19_52466,YYXXyx,YYXXYxyXXYXyx,1,94945
ac19_52467,YYXXyxx,YYXYxyxxyyX,4,94946 98330 123183 145700
ac19_52468,YXXYx,YYXyxxYYXXXyyx,1,94953
ac19_52469,YXYxyx,YYXyyXyxYXYxx,1,94954
ac19_52470,YXyXXyX,YYYxYXyxxyyx,1,94955
ac19_52471,YXXyx,YYXXyxxyxxYxx,3,94958 110049 138002
ac19_52472,YXX,YYXyyXyXYXyxxYx,1,94959
ac19_52473,YXXyx,YYYXXyXyXyXYXX,1,94962
ac19_52474,YXXYxxyX,YYXXXXYYx,4,94963 122382 138581 154434
ac19_52475,YXYXyx,YYYXXyyyxxxyx,1,94966
ac19_52476,YXXYx,YYYXYYXXXYxyx,1,94969
ac19_52477,YYXXyxx,YYYXYYXXyxyx,1,94971
ac19_52478,YXXyx,YYXXXXXXXXyXX,3,94975 126111 147144
ac19_52479,YYXXXyx,YYXyyXyxYxyx,1,94977
ac19_52480,YYXXyx,YYXXXXYXYxx,2,94979 129091
ac19_52481,YXYXX,YYxxxYXXXyXXyx,1,94985
ac19_52482,YXXyx,YYYXXXXXyxxyxx,1,94986
ac19_52483,YXXyx,YYXYxyxxYxxyyX,1,94987
ac19_52484,YXYXYxYXYx,YYXXYxYXYYx,2,94989 131886
ac19_52485,YYXXyx,YYYXyxYXXXXyx,1,95007
ac19_52486,YXXyx,YYYXYxxyXyXyx,3,95011 120282 147490
ac19_52487,YYYXXXX,YYYYXXyyXyxx,1,95014
ac19_52488,YXYXyx,YYYXyyXXXYxxx,1,95015
ac19_52489,YYXXyx,YYYXyXXYxyx,3,95016 154488 155210
ac19_52490,YXXyx,YYYYXXXyxxyxyX,1,95017
ac19_52491,YXyxYXXyx,YYXXyXyyxx,1,95019
ac19_52492,YXyXXyX,YYXXXyxYxyxyx,1,95022
ac19_52493,YXXYxxyx,YYYXyxYxxyx,1,95024
ac19_52494,YXX,YYXYXXyXXyXYx,1,95031
ac19_52495,YXXYx,YYYXYxyXXXyxyx,1,95032
ac19_52496,YYXXXyX,YYXYXyyXyXYX,1,95033
ac19_52497,YXXyx,YYYXYxyXyyxyxYx,1,95036
ac19_52498,YXYXX,YYXXXyyXyxxYYx,1,95037
ac19_52499,YXX,YYYxyXyXXYxyXyx,1,95038
ac19_52500,YXX,YYYYXyxxyXyyX,1,95039
ac19_52501,YXX,YYXyXYXYxYxyXyX,1,95041
ac19_52502,YXyXXyX,YYYXXyxYXyXyyxx,1,95044
ac19_52503,YXXyx,YYXXXyyXyXYxyx,1,95045
ac19_52504,YXX,YYXyxxYxYXyXyyX,1,95048
ac19_52505,YXXyx,YYXXXyxxyXXXyx,1,95052
ac19_52506,YXYxyx,YYXYxYYxYxyxx,1,95058
ac19_52507,YXYxyx,YYYXYxyxxxxYx,1,95061
ac19_52508,YYXXYx,YYYXXyxxyxyyX,1,95065
ac19_52509,YYXXYx,YYXyxxYxYYXXX,1,95066
ac19_52510,YXXYXXyx,YYXyXXYXXyx,3,95073 107213 133471
ac19_52511,YYXXYx,YYYYxxyyXyXYX,1,95077
ac19_52512,YYXXXyX,YYYxyXXXyX,2,95081 155941
ac19_52513,YXXYx,YYYXXXyyxxYxyX,1,95082
ac19_52514,YYXXXyX,YYXXyyXyxYx,2,95083 144959
