orbit_id,kind,source_side,rep_r1,rep_r2,mu,n_parents,L,K,MK,S,xyimb
orb_1390,moved_cov,solved,YXyXXYxyx,YYXyxYXyxYXyxYXyxYXyxYXyxYXyx,38,1,38.0,18.0,14.0,1.0555555555555556,0.0
orb_1391,moved_cov,unsolved,YXyXYXXyxYxyx,YYXyxYXyxYXyxYXyxYXyxYXyx,38,1,38.0,18.0,12.0,1.0555555555555556,0.0
orb_1392,moved_cov,unsolved,YXyXYXyXYxxyx,YYXyxYXyxYXyxYXyxYXyxYXyx,38,1,38.0,18.0,12.0,1.0555555555555556,0.0
orb_1393,moved_cov,solved,YXyxYXyxYXyxYXXyx,YYXyxYXyxYXyxyXYxyXYx,38,1,38.0,18.0,10.0,1.0555555555555556,0.0
orb_1394,moved_cov,unsolved,YYXXXXXyxYXXXXXyx,YXYXXyXYxxxxxxyXXXXyx,38,1,38.0,10.0,6.0,1.1,0.42105263157894735
orb_1395,moved_cov,solved,YYXXXYxxxxyXXXXyxxx,YXXXXyxxxYXXXXyxxxx,38,1,38.0,8.0,4.0,1.125,0.5263157894736842
orb_1396,moved_cov,unsolved,YYXXYxxYXXyxxyXXyxx,YXXyxxYXXyxxYXXXyxx,38,1,38.0,12.0,6.0,1.0833333333333333,0.3157894736842105
orb_1397,moved_cov,unsolved,YYXXYxxyXXyxxyXXyxx,YXXyxxYXXyxxYXXXyxx,38,1,38.0,12.0,6.0,1.0833333333333333,0.3157894736842105
orb_1398,moved_cov,unsolved,YXXXXXXXXyxxxxxxx,YYYXXXXXXXXXyXXyxxxxxx,39,1,39.0,5.0,3.0,1.4,0.6410256410256411
orb_1399,moved_cov,unsolved,YXXXXXXXyxxxxxx,YYXXXXXXyxxxxxxxxxxxxyyX,39,1,39.0,5.0,3.0,1.4,0.6410256410256411
orb_1400,moved_cov,unsolved,YXXXXXXXyxxxxxx,YYXXXXXXyxxxxxxxxxxxxyyx,39,1,39.0,5.0,3.0,1.4,0.6410256410256411
orb_1401,moved_cov,unsolved,YXXXXXXyxxxxx,YYXXXXXXXyxxxxyXXXXYxxxxxx,39,1,39.0,6.0,4.0,1.1666666666666667,0.6410256410256411
orb_1402,moved_cov,unsolved,YXXXXXXyxxxxx,YYXXXXXYxxxxxyXXXXXyxxxxxx,39,1,39.0,6.0,4.0,1.1666666666666667,0.6410256410256411
orb_1403,moved_cov,unsolved,YXXXXXXyxxxxx,YYXXXXXyxxxxxyXXXXXXYxxxxx,39,1,39.0,6.0,4.0,1.1666666666666667,0.6410256410256411
orb_1404,moved_cov,unsolved,YXXXXXyXYXXXXXyXyX,YYxxyXYXXXXXXyxxxxxyx,39,1,39.0,10.0,5.0,1.1,0.4358974358974359
orb_1405,moved_cov,unsolved,YXXXyXXyx,YYxxyXYxxyXYxxyXYxxyXYxyxYXXyx,39,1,39.0,15.0,12.0,1.0666666666666667,0.1794871794871795
orb_1406,moved_cov,unsolved,YXXXyXXyx,YYxxyXYxxyXYxxyXYxyxYXXyxYXXyx,39,1,39.0,15.0,12.0,1.0666666666666667,0.1794871794871795
orb_1407,moved_cov,unsolved,YXXXyxxYXXXyxxx,YYXXYxxxyyXXXyxxYYXXXyxx,39,1,39.0,10.0,6.0,1.3,0.3333333333333333
orb_1408,moved_cov,unsolved,YXXXyxxYXXXyxxx,YYXXYxxxyyXXYxxxyyXXYxxx,39,1,39.0,10.0,6.0,1.3,0.3333333333333333
orb_1409,moved_cov,unsolved,YXXXyxxYXXXyxxx,YYYXXXyxxyyXXYxxxYXXXyxx,39,1,39.0,10.0,6.0,1.3,0.3333333333333333
orb_1410,moved_cov,unsolved,YXXXyxxYXXXyxxx,YYYXXXyxxyyXXYxxxyXXXyxx,39,1,39.0,10.0,6.0,1.3,0.3333333333333333
orb_1411,moved_cov,unsolved,YXXXyxxYXXXyxxx,YYYXXYxxxyyXXYxxxyXXXyxx,39,1,39.0,10.0,6.0,1.3,0.3333333333333333
orb_1412,moved_cov,unsolved,YXXXyxxYXXXyxxx,YYYYXXXyxxyXXYxxxyXXXyxx,39,1,39.0,10.0,6.0,1.3,0.3333333333333333
orb_1413,moved_cov,unsolved,YXXyXyxx,YYxyXXYxyXXYxyXXYxyXXYxyxxYXyxx,39,1,39.0,15.0,12.0,1.0666666666666667,0.1794871794871795
orb_1414,moved_cov,unsolved,YXXyXyxx,YYxyXXYxyXXYxyXXYxyxxYXyxxYXyxx,39,1,39.0,15.0,12.0,1.0666666666666667,0.1794871794871795
orb_1415,moved_cov,unsolved,YYXXXXXYXX,YYXXyXYYXXXYxxyyxxxxyyXYYXXXX,39,1,39.0,9.0,7.0,1.6666666666666667,0.23076923076923078
orb_1416,moved_cov,unsolved,YYXXXXYX,YYXXyxxxyyxxxyyxxxyyxYYXXXYYXXX,39,1,39.0,9.0,7.0,1.7777777777777777,0.1794871794871795
orb_1417,moved_cov,unsolved,YYXXXXYX,YYXXyxxxyyxxxyyxxxyyxxxyyxYYXXX,39,1,39.0,9.0,7.0,1.7777777777777777,0.1794871794871795
orb_1418,moved_cov,unsolved,YYXXXyx,YYXyyxxxyyxxxyyxxxYXXXYYXXXYYXXX,39,1,39.0,9.0,7.0,1.7777777777777777,0.1794871794871795
orb_1419,moved_cov,unsolved,YYXXXyx,YYXyyxxxyyxxxyyxxxyyxxxYXXXYYXXX,39,1,39.0,9.0,7.0,1.7777777777777777,0.1794871794871795
orb_1420,moved_cov,unsolved,YYYXXXX,YYXXXYYXXXYYXXXYYXXXYxxxyyxxxyyX,39,1,39.0,8.0,7.0,2.0,0.1794871794871795
orb_1421,moved_cov,unsolved,YYYXXXX,YYXXXYYXXXYYXXXYxxxyyxxxyyxxxyyX,39,1,39.0,8.0,7.0,2.0,0.1794871794871795
orb_1422,moved_cov,unsolved,YXXXXXXYxxxxxxyXXyx,YYxxxxxxxyXYxxxxxxxyX,40,1,40.0,8.0,4.0,1.125,0.55
orb_1423,moved_cov,unsolved,YXXXXXXyXYxxxxxxxyx,YYXXXXXXXyXYXXXXXXXyX,40,1,40.0,8.0,4.0,1.125,0.55
orb_1424,moved_cov,unsolved,YXXXXyxxxYXXXXyxxxx,YYYXXXXyxxxyyXXXXyxxx,40,1,40.0,8.0,4.0,1.375,0.45
orb_1425,moved_cov,unsolved,YXXXXyxxxYXXXXyxxxx,YYYXXXYxxxxyyXXXXyxxx,40,1,40.0,8.0,4.0,1.375,0.45
orb_1426,moved_cov,unsolved,YXXyXXYxxyx,YYxyXYxyXYxyXYxyXYxyXYxyXYxyX,40,1,40.0,18.0,14.0,1.0555555555555556,0.05
orb_1427,moved_cov,unsolved,YXXyXYxxxyX,YYXyxYXyxYXyxYXyxYXyxYXyxYXyx,40,1,40.0,18.0,14.0,1.0555555555555556,0.05
orb_1428,moved_cov,unsolved,YXXyXYxxxyx,YYXyxYXyxYXyxYXyxYXyxYXyxYXyx,40,1,40.0,18.0,14.0,1.0555555555555556,0.05
orb_1429,moved_cov,unsolved,YXXyXYxxyXYxxyX,YYXyxYXyxYXyxYXyxYXyxYXyx,40,1,40.0,18.0,12.0,1.0555555555555556,0.05
orb_1430,moved_cov,unsolved,YXXyxxYXXyxxYXXXyxx,YYXXYxxyyXXYxxyyXXYxx,40,1,40.0,12.0,6.0,1.25,0.25
orb_1431,moved_cov,unsolved,YXXyxxYXXyxxYXXXyxx,YYYXXYxxyXXYxxyyXXyxx,40,1,40.0,12.0,6.0,1.25,0.25
orb_1432,moved_cov,unsolved,YXXyxxYXXyxxYXXXyxx,YYYXXYxxyyXXYxxyXXyxx,40,1,40.0,12.0,6.0,1.25,0.25
orb_1433,moved_cov,unsolved,YXXyxxYXXyxxYXXXyxx,YYYXXyxxYXXyxxyyXXyxx,40,1,40.0,12.0,6.0,1.25,0.25
orb_1434,moved_cov,unsolved,YXXyxxYXXyxxYXXXyxx,YYYYXXyxxyXXYxxyXXyxx,40,1,40.0,12.0,6.0,1.25,0.25
orb_1435,moved_cov,unsolved,YXyXXXYxxyx,YYXyxYXyxYXyxYXyxYXyxYXyxYXyx,40,1,40.0,18.0,14.0,1.0555555555555556,0.05
orb_1436,moved_cov,unsolved,YXyXXXYxyxYXyxx,YYXyxYXyxYXyxYXyxYXyxYXyx,40,1,40.0,18.0,12.0,1.0555555555555556,0.05
orb_1437,moved_cov,unsolved,YXyXXXYxyxxYXyx,YYXyxYXyxYXyxYXyxYXyxYXyx,40,1,40.0,18.0,12.0,1.0555555555555556,0.05
orb_1438,moved_cov,unsolved,YXyXXYXyxYXyxxx,YYxyXYxyXYxyXYxyXYxyXYxyX,40,1,40.0,18.0,12.0,1.0555555555555556,0.05
orb_1439,moved_cov,unsolved,YXyXXYxxxyX,YYxyXYxyXYxyXYxyXYxyXYxyXYxyX,40,1,40.0,18.0,14.0,1.0555555555555556,0.05
orb_1440,moved_cov,unsolved,YXyXYxxxxyXYXyx,YYXyxYXyxYXyxYXyxYXyxYXyx,40,1,40.0,18.0,12.0,1.0555555555555556,0.05
orb_1441,moved_cov,solved,YXyxYXyxYXXXyxYXyxx,YYXyxYXyxYXyxYXyxYXyx,40,1,40.0,18.0,10.0,1.0555555555555556,0.05
orb_1442,moved_cov,solved,YXyxYXyxYXXXyxYXyxx,YYxyXYxyXYxyXYxyXYxyX,40,1,40.0,18.0,10.0,1.0555555555555556,0.05
orb_1443,moved_cov,solved,YXyxYXyxYXXXyxx,YYxyXYxyXYxyXYxyXYxyXYxyX,40,1,40.0,18.0,12.0,1.0555555555555556,0.05
orb_1444,moved_cov,solved,YXyxYXyxYXyxYXXXyxx,YYXyxYXyxYXyxYXyxYXyx,40,1,40.0,18.0,10.0,1.0555555555555556,0.05
orb_1445,moved_cov,solved,YXyxYXyxYXyxYXXXyxx,YYxyXYxyXYxyXYxyXYxyX,40,1,40.0,18.0,10.0,1.0555555555555556,0.05
orb_1446,moved_cov,unsolved,YXXXXyxxxYXXXXyxxxx,YYXXXYxYxxxxyyXXXXyxxx,41,1,41.0,9.0,5.0,1.2222222222222223,0.4634146341463415
orb_1447,moved_cov,unsolved,YXXXXyxxxYXXXXyxxxx,YYYXXXXyXyxxxyXXXXyxxx,41,1,41.0,9.0,5.0,1.2222222222222223,0.4634146341463415
orb_1448,moved_cov,unsolved,YXXXXyxxxYXXXXyxxxx,YYYXXXYxxxxyXXXXyXyxxx,41,1,41.0,9.0,5.0,1.2222222222222223,0.4634146341463415
orb_1449,moved_cov,unsolved,YXXYxxyx,YYXXyxxYXXyxxYXXyxxYXXyxxxxxYXXyx,41,1,41.0,13.0,10.0,1.0769230769230769,0.3170731707317073
orb_1450,moved_cov,unsolved,YYXXXyx,YYXXyyxxYXYYXXXXYYXXXXYYXXXXYYXXXX,41,1,41.0,9.0,7.0,1.7777777777777777,0.21951219512195122
orb_1451,moved_cov,unsolved,YYXXyx,YYXyyxxxyyxxxyyxxxyXYYXXXYYXXXYYXXX,41,1,41.0,10.0,8.0,1.8,0.12195121951219512
orb_1452,moved_cov,unsolved,YYXXyx,YYXyyxxxyyxxxyyxxxyyxxxyXYYXXXYYXXX,41,1,41.0,10.0,8.0,1.8,0.12195121951219512
orb_1453,moved_cov,unsolved,YXXXyxxxYXXXXyxxx,YYXXXYxxxYXXXyxxxyXXXyxxx,42,1,42.0,10.0,6.0,1.1,0.47619047619047616
orb_1454,moved_cov,unsolved,YXXXyxxxYXXXXyxxx,YYXXXYxxxyXXXyxxxyXXXyxxx,42,1,42.0,10.0,6.0,1.1,0.47619047619047616
orb_1455,moved_cov,solved,YXyXXYxyXYxyXYxyx,YYXyxYXyxYXyxYXyxYXyxYXyx,42,1,42.0,20.0,12.0,1.05,0.0
orb_1456,moved_cov,solved,YXyXXYxyXYxyxYXyx,YYxyXYxyXYxyXYxyXYxyXYxyX,42,1,42.0,20.0,12.0,1.05,0.0
orb_1457,moved_cov,unsolved,YXyXYXXyxYxyx,YYXyxYXyxYXyxYXyxYXyxYXyxYXyx,42,1,42.0,20.0,14.0,1.05,0.0
orb_1458,moved_cov,unsolved,YXyXYXyXYxxyx,YYXyxYXyxYXyxYXyxYXyxYXyxYXyx,42,1,42.0,20.0,14.0,1.05,0.0
orb_1459,moved_cov,solved,YYXYxyXYxyXyxYXyxYXyx,YXyxYXyxYXyxYXyxYXyxx,42,1,42.0,20.0,10.0,1.05,0.0
orb_1460,moved_cov,unsolved,YXXXXXXXXyxxxxxxx,YYXyyXXXXXXXXXXXXXXyxxxxxx,43,1,43.0,5.0,3.0,1.4,0.6744186046511628
orb_1461,moved_cov,unsolved,YXXXXXXXXyxxxxxxx,YYXyyXXXXXXYxxxxxxxxxxxxxx,43,1,43.0,5.0,3.0,1.4,0.6744186046511628
orb_1462,moved_cov,unsolved,YXXXXXXXyxxxxxx,YYXXXXXXYxxxxxxyXXXXXXyxxxxx,43,1,43.0,6.0,4.0,1.1666666666666667,0.6744186046511628
orb_1463,moved_cov,unsolved,YXXXXXXXyxxxxxx,YYXXXXXXyxxxxxyXXXXXXXyxxxxx,43,1,43.0,6.0,4.0,1.1666666666666667,0.6744186046511628
orb_1464,moved_cov,unsolved,YXXXXXXXyxxxxxx,YYXXXXXXyxxxxxyXXXXXYxxxxxxx,43,1,43.0,6.0,4.0,1.1666666666666667,0.6744186046511628
orb_1465,moved_cov,unsolved,YXXXXXXXyxxxxxx,YYXXXXXYxxxxxxyXXXXXXXyxxxxx,43,1,43.0,6.0,4.0,1.1666666666666667,0.6744186046511628
orb_1466,moved_cov,unsolved,YXXYx,YYYXyxYYXyxYYXyxYXYxyyXYxyyXYxyyXYxyyX,43,1,43.0,17.0,15.0,1.0588235294117647,0.16279069767441862
orb_1467,moved_cov,unsolved,YXXYx,YYYXyxYYXyxYYXyxYYXyxYXYxyyXYxyyXYxyyX,43,1,43.0,17.0,15.0,1.0588235294117647,0.16279069767441862
orb_1468,moved_cov,unsolved,YXXXXXXXXyxxxxxxx,YYXXXXXXXyxxxxxxxxxxxxxxyyX,44,1,44.0,5.0,3.0,1.4,0.6818181818181818
orb_1469,moved_cov,unsolved,YXXXXXXXXyxxxxxxx,YYXXXXXXXyxxxxxxxxxxxxxxyyx,44,1,44.0,5.0,3.0,1.4,0.6818181818181818
orb_1470,moved_cov,unsolved,YXXXyxxxYXXXXyxxx,YYXXXYxxxyyXXXYxxxyyXXXYxxx,44,1,44.0,10.0,6.0,1.3,0.4090909090909091
orb_1471,moved_cov,unsolved,YXXXyxxxYXXXXyxxx,YYYXXXYxxxyyXXXYxxxyXXXyxxx,44,1,44.0,10.0,6.0,1.3,0.4090909090909091
orb_1472,moved_cov,unsolved,YXXXyxxxYXXXXyxxx,YYYYXXXyxxxyXXXYxxxyXXXyxxx,44,1,44.0,10.0,6.0,1.3,0.4090909090909091
orb_1473,moved_cov,unsolved,YXXyXYxxyXYxxyX,YYXyxYXyxYXyxYXyxYXyxYXyxYXyx,44,1,44.0,20.0,14.0,1.05,0.045454545454545456
orb_1474,moved_cov,unsolved,YXXyXYxxyXYxxyx,YYXyxYXyxYXyxYXyxYXyxYXyxYXyx,44,1,44.0,20.0,14.0,1.05,0.045454545454545456
orb_1475,moved_cov,solved,YXXyxxYXXyxxYXXXyxx,YYXXyxxYXXyxxyXXYxxyXXYxx,44,1,44.0,14.0,8.0,1.0714285714285714,0.3181818181818182
orb_1476,moved_cov,unsolved,YXyXXXYxyXYxyxx,YYXyxYXyxYXyxYXyxYXyxYXyxYXyx,44,1,44.0,20.0,14.0,1.05,0.045454545454545456
orb_1477,moved_cov,unsolved,YXyXXXYxyxYXyxx,YYXyxYXyxYXyxYXyxYXyxYXyxYXyx,44,1,44.0,20.0,14.0,1.05,0.045454545454545456
orb_1478,moved_cov,unsolved,YXyXXYXyxYXyxxx,YYxyXYxyXYxyXYxyXYxyXYxyXYxyX,44,1,44.0,20.0,14.0,1.05,0.045454545454545456
orb_1479,moved_cov,unsolved,YXyXXYxyXYXyxxx,YYXyxYXyxYXyxYXyxYXyxYXyxYXyx,44,1,44.0,20.0,14.0,1.05,0.045454545454545456
orb_1480,moved_cov,unsolved,YXyXXYxyxYXyxxx,YYXyxYXyxYXyxYXyxYXyxYXyxYXyx,44,1,44.0,20.0,14.0,1.05,0.045454545454545456
orb_1481,moved_cov,unsolved,YXyXYXyxYXyxxxx,YYXyxYXyxYXyxYXyxYXyxYXyxYXyx,44,1,44.0,20.0,14.0,1.05,0.045454545454545456
orb_1482,moved_cov,unsolved,YXyXYXyxxYXyxxx,YYXyxYXyxYXyxYXyxYXyxYXyxYXyx,44,1,44.0,20.0,14.0,1.05,0.045454545454545456
orb_1483,moved_cov,unsolved,YXyXYxxxxyXYXyx,YYXyxYXyxYXyxYXyxYXyxYXyxYXyx,44,1,44.0,20.0,14.0,1.05,0.045454545454545456
orb_1484,moved_cov,solved,YXyxYXyxYXXXyxYXyxx,YYxyXYxyXYxyXYxyXYxyXYxyX,44,1,44.0,20.0,12.0,1.05,0.045454545454545456
orb_1485,moved_cov,unsolved,YXXXXXXXyxxxxxx,YYXXXXXXXXyxxxxxyXXXXXYxxxxxxx,45,1,45.0,6.0,4.0,1.1666666666666667,0.6888888888888889
orb_1486,moved_cov,unsolved,YXXXXXXXyxxxxxx,YYXXXXXXYxxxxxxyXXXXXXyxxxxxxx,45,1,45.0,6.0,4.0,1.1666666666666667,0.6888888888888889
orb_1487,moved_cov,unsolved,YXXYxxyx,YXXyXYxxyXYxxyXYxxyXYxxyXyxYXXyxYXXyx,45,1,45.0,18.0,15.0,1.0,0.2
orb_1488,moved_cov,unsolved,YXXYxxyx,YXXyXYxxyXYxxyXYxxyXyxYXXyxYXXyxYXXyx,45,1,45.0,18.0,15.0,1.0,0.2
orb_1489,moved_cov,solved,YXyXXYxyXYxyXYxyxYXyx,YYXyxYXyxYXyxYXyxYXyxYXyx,46,1,46.0,22.0,12.0,1.0454545454545454,0.0
orb_1490,moved_cov,solved,YXyXXYxyXYxyXYxyxYXyx,YYxyXYxyXYxyXYxyXYxyXYxyX,46,1,46.0,22.0,12.0,1.0454545454545454,0.0
orb_1491,moved_cov,solved,YXyXXYxyXYxyxYXyx,YYxyXYxyXYxyXYxyXYxyXYxyXYxyX,46,1,46.0,22.0,14.0,1.0454545454545454,0.0
orb_1492,moved_cov,unsolved,YXXXXyxxxYXXXXyxxxx,YYXXXYxxxxYXXXXyxxxyXXXXyxxx,47,1,47.0,10.0,6.0,1.1,0.5319148936170213
orb_1493,moved_cov,unsolved,YXXXXyxxxYXXXXyxxxx,YYXXXYxxxxyXXXXyxxxyXXXXyxxx,47,1,47.0,10.0,6.0,1.1,0.5319148936170213
orb_1494,moved_cov,unsolved,YXXXyxYx,YYxYXXXYxYXXXYxYXXXYxYXXXYxYXXXXXXYxYXX,47,1,47.0,15.0,12.0,1.0666666666666667,0.3191489361702128
orb_1495,moved_cov,unsolved,YXXYxxyx,YYXXyxxYXXyxxYXXyxxYXXyxxYXXyxxxxxYXXyx,47,1,47.0,15.0,12.0,1.0666666666666667,0.3191489361702128
orb_1496,moved_cov,solved,YXyxYXyxYXyxYXXXyxx,YYXyxYXyxYXyxYXyxYXyxYXyxYXyx,48,1,48.0,22.0,14.0,1.0454545454545454,0.041666666666666664
orb_1497,moved_cov,unsolved,YXXXXXXXXyxxxxxxx,YYXXXXXXXYxxxxxxxyXXXXXXXyxxxxxx,49,1,49.0,6.0,4.0,1.1666666666666667,0.7142857142857143
orb_1498,moved_cov,unsolved,YXXXXXXXXyxxxxxxx,YYXXXXXXXyxxxxxxxyXXXXXXXyxxxxxx,49,1,49.0,6.0,4.0,1.1666666666666667,0.7142857142857143
orb_1499,moved_cov,unsolved,YXXXXXXXXyxxxxxxx,YYXXXXXXXyxxxxxxxyXXXXXXYxxxxxxx,49,1,49.0,6.0,4.0,1.1666666666666667,0.7142857142857143
orb_1500,moved_cov,unsolved,YXXXXXXXXyxxxxxxx,YYXXXXXXXyxxxxxxyXXXXXXXXyxxxxxx,49,1,49.0,6.0,4.0,1.1666666666666667,0.7142857142857143
orb_1501,moved_cov,unsolved,YXXXXXXXXyxxxxxxx,YYXXXXXXXyxxxxxxyXXXXXXYxxxxxxxx,49,1,49.0,6.0,4.0,1.1666666666666667,0.7142857142857143
orb_1502,moved_cov,unsolved,YXXXXXXXXyxxxxxxx,YYXXXXXXYxxxxxxxyXXXXXXXXyxxxxxx,49,1,49.0,6.0,4.0,1.1666666666666667,0.7142857142857143
orb_1503,moved_cov,unsolved,YXXXXyxxxYXXXXyxxxx,YYXXXYxxxxyyXXXXyxxxYYXXXXyxxx,49,1,49.0,10.0,6.0,1.3,0.46938775510204084
orb_1504,moved_cov,unsolved,YXXXXyxxxYXXXXyxxxx,YYXXXYxxxxyyXXXYxxxxyyXXXYxxxx,49,1,49.0,10.0,6.0,1.3,0.46938775510204084
orb_1505,moved_cov,unsolved,YXXXXyxxxYXXXXyxxxx,YYYXXXXyxxxyXXXXyxxxYYXXXXyxxx,49,1,49.0,10.0,6.0,1.3,0.46938775510204084
orb_1506,moved_cov,unsolved,YXXXXyxxxYXXXXyxxxx,YYYXXXXyxxxyyXXXYxxxxYXXXXyxxx,49,1,49.0,10.0,6.0,1.3,0.46938775510204084
orb_1507,moved_cov,unsolved,YXXXXyxxxYXXXXyxxxx,YYYXXXXyxxxyyXXXYxxxxyXXXXyxxx,49,1,49.0,10.0,6.0,1.3,0.46938775510204084
orb_1508,moved_cov,unsolved,YXXXXyxxxYXXXXyxxxx,YYYXXXYxxxxyyXXXYxxxxyXXXXyxxx,49,1,49.0,10.0,6.0,1.3,0.46938775510204084
orb_1509,moved_cov,unsolved,YXXXXyxxxYXXXXyxxxx,YYYYXXXXyxxxyXXXYxxxxyXXXXyxxx,49,1,49.0,10.0,6.0,1.3,0.46938775510204084
orb_1510,moved_cov,unsolved,YXXXyXXyx,YYxxyXYxxyXYxxyXYxxyXYxxyXYxyxYXXyxYXXyx,49,1,49.0,19.0,16.0,1.0526315789473684,0.1836734693877551
orb_1511,moved_cov,unsolved,YXXXyXXyx,YYxxyXYxxyXYxxyXYxxyXYxyxYXXyxYXXyxYXXyx,49,1,49.0,19.0,16.0,1.0526315789473684,0.1836734693877551
orb_1512,moved_cov,unsolved,YXXyXyxx,YYxyXXYxyXXYxyXXYxyXXYxyxxYXyxxYXyxxYXyxx,49,1,49.0,19.0,16.0,1.0526315789473684,0.1836734693877551
orb_1513,moved_cov,unsolved,YYXXXXYX,YYXXyxxxyyxxxyyxxxyyxxxyyxYYXXXYYXXXYYXXX,49,1,49.0,11.0,9.0,1.8181818181818181,0.1836734693877551
orb_1514,moved_cov,unsolved,YYXXXyx,YYXyyxxxyyxxxyyxxxyyxxxYXXXYYXXXYYXXXYYXXX,49,1,49.0,11.0,9.0,1.8181818181818181,0.1836734693877551
orb_1515,moved_cov,unsolved,YYXXXyx,YYXyyxxxyyxxxyyxxxyyxxxyyxxxYXXXYYXXXYYXXX,49,1,49.0,11.0,9.0,1.8181818181818181,0.1836734693877551
orb_1516,moved_cov,unsolved,YYXXYYxyXyyx,YYYYXyyxYYXyyxYYXyyxYYXyyxYYXyyxyXyyx,49,1,49.0,16.0,12.0,1.0625,0.30612244897959184
orb_1517,moved_cov,unsolved,YYYXXXX,YYXXXYYXXXYYXXXYYXXXYYXXXYxxxyyxxxyyxxxyyX,49,1,49.0,10.0,9.0,2.0,0.1836734693877551
orb_1518,moved_cov,unsolved,YYYXXXX,YYXXXYYXXXYYXXXYYXXXYxxxyyxxxyyxxxyyxxxyyX,49,1,49.0,10.0,9.0,2.0,0.1836734693877551
orb_1519,moved_cov,solved,YXyXXYxyXYxyXYxyXYxyx,YYxyXYxyXYxyXYxyXYxyXYxyXYxyX,50,1,50.0,24.0,14.0,1.0416666666666667,0.0
orb_1520,moved_cov,unsolved,YYYXXXXYYXXXXYYXXXX,YYXyyxxxxyyxxxxxyyxxxxyyXYYXXXX,50,1,50.0,9.0,6.0,2.111111111111111,0.24
orb_1521,moved_cov,unsolved,YXXXXXXXXyxxxxxxx,YYXXXXXXXXXyxxxxxxyXXXXXXXXyxxxxxx,51,1,51.0,6.0,4.0,1.1666666666666667,0.7254901960784313
orb_1522,moved_cov,unsolved,YXXXXXXXXyxxxxxxx,YYXXXXXXXXXyxxxxxxyXXXXXXYxxxxxxxx,51,1,51.0,6.0,4.0,1.1666666666666667,0.7254901960784313
orb_1523,moved_cov,unsolved,YXXXXXXXXyxxxxxxx,YYXXXXXXXYxxxxxxxyXXXXXXXyxxxxxxxx,51,1,51.0,6.0,4.0,1.1666666666666667,0.7254901960784313
orb_1524,moved_cov,unsolved,YXXXXXXXXyxxxxxxx,YYXXXXXXXyxxxxxxxyXXXXXXXXYxxxxxxx,51,1,51.0,6.0,4.0,1.1666666666666667,0.7254901960784313
orb_1525,moved_cov,unsolved,YXXXXXXXXyxxxxxxx,YYXXXXXXXyxxxxxxxyXXXXXXXyxxxxxxxx,51,1,51.0,6.0,4.0,1.1666666666666667,0.7254901960784313
orb_1526,moved_cov,unsolved,YXXXXXXXXyxxxxxxx,YYXXXXXXYxxxxxxxxxyXXXXXXXXyxxxxxx,51,1,51.0,6.0,4.0,1.1666666666666667,0.7254901960784313
orb_1527,moved_cov,unsolved,YXXYxxyx,YYXXyxxYXXyxxYXXyxxYXXyxxYXXyxxYXXyxxYxxyXX,51,1,51.0,17.0,14.0,1.0588235294117647,0.29411764705882354
orb_1528,moved_cov,unsolved,YYXXyx,YYXyyxxxyyxxxyyxxxyyxxxyXYYXXXYYXXXYYXXXYYXXX,51,1,51.0,12.0,10.0,1.8333333333333333,0.13725490196078433
orb_1529,moved_cov,unsolved,YYXXyx,YYXyyxxxyyxxxyyxxxyyxxxyyxxxyXYYXXXYYXXXYYXXX,51,1,51.0,12.0,10.0,1.8333333333333333,0.13725490196078433
orb_1530,moved_cov,unsolved,YXXXyxYx,YYxYXXXYxYXXXYxYXXXYxYXXXYxYXXXYxYXXXXXXYxYXX,53,1,53.0,17.0,14.0,1.0588235294117647,0.32075471698113206
orb_1531,moved_cov,unsolved,YXXYx,YYYXyxYYXyxYYXyxYYXyxYXYxyyXYxyyXYxyyXYxyyXYxyyX,53,1,53.0,21.0,19.0,1.0476190476190477,0.16981132075471697
orb_1532,moved_cov,unsolved,YXXYx,YYYXyxYYXyxYYXyxYYXyxYYXyxYXYxyyXYxyyXYxyyXYxyyX,53,1,53.0,21.0,19.0,1.0476190476190477,0.16981132075471697
orb_1533,moved_cov,unsolved,YXXYxxyx,YXXyXYxxyXYxxyXYxxyXYxxyXYxxyXyxYXXyxYXXyxYXXyx,55,1,55.0,22.0,19.0,1.0,0.2
orb_1534,moved_cov,unsolved,YXXYxxyx,YXXyXYxxyXYxxyXYxxyXYxxyXyxYXXyxYXXyxYXXyxYXXyx,55,1,55.0,22.0,19.0,1.0,0.2
orb_1535,moved_cov,unsolved,YXXXyXXyx,YYxxyXYxxyXYxxyXYxxyXYxxyXYxxyXYxyxYXXyxYXXyxYXXyx,59,1,59.0,23.0,20.0,1.0434782608695652,0.1864406779661017
orb_1536,moved_cov,unsolved,YXXXyXXyx,YYxxyXYxxyXYxxyXYxxyXYxxyXYxyxYXXyxYXXyxYXXyxYXXyx,59,1,59.0,23.0,20.0,1.0434782608695652,0.1864406779661017
orb_1537,moved_cov,unsolved,YXXyXyxx,YYxyXXYxyXXYxyXXYxyXXYxyXXYxyxxYXyxxYXyxxYXyxxYXyxx,59,1,59.0,23.0,20.0,1.0434782608695652,0.1864406779661017
orb_1538,moved_cov,unsolved,YYXXXyx,YYXyyxxxyyxxxyyxxxyyxxxyyxxxYXXXYYXXXYYXXXYYXXXYYXXX,59,1,59.0,13.0,11.0,1.8461538461538463,0.1864406779661017
