from_class,from_side,parent_r1,parent_r2,z,iso_gen,iso_index,n_subs,out_r1,out_r2,to_orbit_id,to_rep_r1,to_rep_r2,to_mu,category
aca_98,unsolved,YXXXyxx,YYYYYYYYXyyyyyyyx,yX,y,0,2,YxYXXYXXYXXYXXYXXYXXYXyxxyxxyxxyxxyxxyxxyX,YxxxyXX,orb_1004,YXXXyxx,YYYYYYYXyyyyyyyXYxxx,27,
aca_98,unsolved,YXXXyxx,YYYYYYYYXyyyyyyyx,yx,x,1,2,xxxxxxxYxxYxxYXXXXXXyxxxxxxyXXXXXXXX,YxxxxxxxyXXXXXXXX,orb_1354,YXXXXXXXXyxxxxxxx,YYYXyxxxxxxxxyXXXXXX,37,
aca_98,unsolved,YXXXyxx,YYYYYYYYXyyyyyyyx,yx,y,0,2,XYxxYxxYxxYxxYxxYxxYxxYXyXXyXXyXXyXXyXXyxy,YXXXyxx,orb_1006,YXXXyxx,YYYYYYYYXyyyyyyxxxyX,27,
aca_98,unsolved,YXXXyxx,YYYYYYYYXyyyyyyyx,yy,y,1,7,xYYYYXyyyXXXYYYxyyyyx,YYYYxyyyyXYYYxyyyyX,orb_1425,YXXXXyxxxYXXXXyxxxx,YYYXXXYxxxxyyXXXXyxxx,40,
aca_98,unsolved,YXXXyxx,YYYYYYYYXyyyyyyyx,yyyyyyy,y,1,2,yXYXXXyxYxx,YXyxYXyxYXyxYXyxYXyxYXyxYXyxY,orb_1428,YXXyXYxxxyx,YYXyxYXyxYXyxYXyxYXyxYXyxYXyx,40,
aca_99,unsolved,YYXXXYxx,YYYYYYYYXyyyyyyyx,Xy,x,1,2,XXXXXXXXXXyXXyXXyxxxxxxYXXXXXXYxxxxxxxx,YXXXXXXXXyxxxxxxx,orb_1387,YXXXXXXXXyxxxxxxx,YYYXXyXXXXXXXXyxxxxxx,38,
aca_99,unsolved,YYXXXYxx,YYYYYYYYXyyyyyyyx,xx,x,0,2,XXXXXXXXyxxYxxxxxxxyXXY,YXyXXYXyXXY,orb_1282,YYXXyXYXXyX,YXXyXXXXXXXYxxyxxxxxxxx,34,
aca_99,unsolved,YYXXXYxx,YYYYYYYYXyyyyyyyx,xy,x,1,2,XYXXXXXXXYYXyyxxxxxxx,YXXXXXXXyxxxxxxxx,orb_1309,YXXXXXXXXyxxxxxxx,YYXXXXXXyxxxxxxxyyx,36,
aca_99,unsolved,YYXXXYxx,YYYYYYYYXyyyyyyyx,yX,x,1,2,YxxxxxxyyyXYXXXXXXX,YxxxxxxxxyXXXXXXX,orb_1316,YXXXXXXXXyxxxxxxx,YYYXXXXXXyxxxxxxxyx,36,
aca_99,unsolved,YYXXXYxx,YYYYYYYYXyyyyyyyx,yx,x,1,2,xxxxxxYxxYXXXXXXYxxxxxxyXXyXXXXXXXX,YxxxxxxxyXXXXXXXX,orb_1374,YXXXXXXXXyxxxxxxx,YYXXyyXXXXXXXXyxxxxxx,38,
aca_99,unsolved,YYXXXYxx,YYYYYYYYXyyyyyyyx,yy,y,0,8,YYYYXyyyxxYXX,YxxYXYXXX,orb_0680,YXXYxYxxx,YYYYxyyyXXYxx,22,
aca_99,unsolved,YYXXXYxx,YYYYYYYYXyyyyyyyx,yy,y,1,8,YXXYYYYXyyyxx,YYYYxyyyyXYYYxyyyyX,orb_1225,YYXXXyxxxxyyx,YXXXyxxxxYXXXXyxxxx,32,
aca_99,unsolved,YYXXXYxx,YYYYYYYYXyyyyyyyx,xyy,x,1,2,YXXXXXXYxYXyXyxxxxxx,YXXXXXXXyxxxxxxxx,orb_1309,YXXXXXXXXyxxxxxxx,YYXXXXXXyxxxxxxxyyx,36,
aca_99,unsolved,YYXXXYxx,YYYYYYYYXyyyyyyyx,xyy,y,0,2,xxyyyyyyXXYxxYYYYYYYX,YxxxYYXX,orb_1030,YYXXXYxx,YYYYYYYXXYxxyyyyyyX,27,
aca_99,unsolved,YYXXXYxx,YYYYYYYYXyyyyyyyx,yyX,x,1,2,YxxxxxxyXyXyXYXXXXXX,YxxxxxxxxyXXXXXXX,orb_1316,YXXXXXXXXyxxxxxxx,YYYXXXXXXyxxxxxxxyx,36,
aca_99,unsolved,YYXXXYxx,YYYYYYYYXyyyyyyyx,yyX,y,0,2,YxxxyxxyxxyxxyxxyxxyXYXXYXXYXXYXXYXXYXXYXXX,YxYXXYXXXX,orb_1033,YYXXXYxx,YYYYYYYxyyyyyyXXXYx,27,
aca_99,unsolved,YYXXXYxx,YYYYYYYYXyyyyyyyx,yyyyyyy,y,1,2,yXYxyXYXXyXYxxx,YXyxYXyxYXyxYXyxYXyxYXyxYXyxY,orb_1478,YXyXXYXyxYXyxxx,YYxyXYxyXYxyXYxyXYxyXYxyXYxyX,44,
aca_100,unsolved,YYXXXyxx,YYYYYYYXXyXyXyXyx,xx,x,0,3,XXXXXXXYxyxxxxxxYxyXXY,YxyXXYxyXXY,orb_1252,YXXYxxyXYxxyX,YXXyXXXXXyxYxxxxxxyx,33,
aca_100,unsolved,YYXXXyxx,YYYYYYYXXyXyXyXyx,yy,y,0,4,YYYxxYXXyyyyX,YxxxyxyXX,orb_0674,YXXXyXyxx,YYYYXXyxxyyyX,22,
aca_100,unsolved,YYXXXyxx,YYYYYYYXXyXyXyXyx,xyy,y,0,2,xxYYYYYXXYxyXyXyXyX,YxxxyyXX,orb_0932,YYXXXyxx,YYYYYXXYxyXyXyXyx,25,
aca_100,unsolved,YYXXXyxx,YYYYYYYXXyXyXyXyx,yyX,y,0,2,YxYXXYXXYXXYXXYXXyxyxyxyX,YxxxyxxyXX,orb_1036,YYXXXyxx,YYYYYXXyXyXyXyXYxxx,27,
aca_100,unsolved,YYXXXyxx,YYYYYYYXXyXyXyXyx,xxyy,y,0,2,xxYxYxYxYxYXYxyXXyXXyXXyX,YxxxyXyXX,orb_0932,YYXXXyxx,YYYYYXXYxyXyXyXyx,25,
aca_101,unsolved,YXXXYxYx,YYYYYYYYXyyyyyyyx,Xy,x,1,3,XXXXXXXXXyXXyXXyxxxxxxYY,YXXXXXXXXyxxxxxxx,orb_1398,YXXXXXXXXyxxxxxxx,YYYXXXXXXXXXyXXyxxxxxx,39,
aca_101,unsolved,YXXXYxYx,YYYYYYYYXyyyyyyyx,Xy,y,0,3,yyxxxyyxxxyyxxxyyxxxyyxxxyyxxxyyxxxyyxxxyXXXYYXXXYYXXXYYXXXYYXXXYYXXXYYx,YXXXXYY,orb_1564,YYYXXXX,YYXXXYYXXXYYXXXYYXXXYYXXXYYXXXYYXXXYYXXXYxxxyyxxxyyxxxyyxxxyyxxxyyxxxyyX,79,
aca_101,unsolved,YXXXYxYx,YYYYYYYYXyyyyyyyx,xy,x,1,2,YXXXXXXXYYXyXyxxxxxxx,YXXXXXXXyxxxxxxxx,orb_1366,YXXXXXXXXyxxxxxxx,YYXXXXXXXYxxxxxxxyXyX,38,
aca_101,unsolved,YXXXYxYx,YYYYYYYYXyyyyyyyx,yX,x,1,3,YxxxxxxxyyyXXXXXXXXY,YxxxxxxxxyXXXXXXX,orb_1352,YXXXXXXXXyxxxxxxx,YYYXXXXXXXyyxxxxxxxx,37,
aca_101,unsolved,YXXXYxYx,YYYYYYYYXyyyyyyyx,yX,y,0,3,YxxxyyxxxyyxxxyyxxxyyxxxyyxxxyyxxxyyXYYXXXYYXXXYYXXXYYXXXYYXXXYYXXXYYXXX,YYYXXXX,orb_1565,YYYXXXX,YYXXXYYXXXYYXXXYYXXXYYXXXYYXXXYYXXXYxxxyyxxxyyxxxyyxxxyyxxxyyxxxyyxxxyyX,79,
aca_101,unsolved,YXXXYxYx,YYYYYYYYXyyyyyyyx,yx,x,1,2,xxxxxxxYxxYXXXXXXYxxxxxxyXXXyXXXXXXXX,YxxxxxxxyXXXXXXXX,orb_1380,YXXXXXXXXyxxxxxxx,YYXyXyxxxxxxYXXXXXXXX,38,
aca_101,unsolved,YXXXYxYx,YYYYYYYYXyyyyyyyx,yy,y,1,7,xYYYYXyyyXXYYYYXyyyxxYYYYXyyyx,YYYYxyyyyXYYYxyyyyX,orb_1504,YXXXXyxxxYXXXXyxxxx,YYXXXYxxxxyyXXXYxxxxyyXXXYxxxx,49,
aca_101,unsolved,YXXXYxYx,YYYYYYYYXyyyyyyyx,yyyyyyy,y,1,2,yXYXXyXYxxyXYxx,YXyxYXyxYXyxYXyxYXyxYXyxYXyxY,orb_1473,YXXyXYxxyXYxxyX,YYXyxYXyxYXyxYXyxYXyxYXyxYXyx,44,
aca_102,unsolved,YXXXyxYx,YYYYYYYYxyyyyyyyX,Xy,x,1,3,XXXXXXXXyyxxxxxxxyXXXXXXXYxxxxxxxY,YXXXXXXXyxxxxxxxx,orb_1523,YXXXXXXXXyxxxxxxx,YYXXXXXXXYxxxxxxxyXXXXXXXyxxxxxxxx,51,
aca_102,unsolved,YXXXyxYx,YYYYYYYYxyyyyyyyX,Xy,y,0,3,yXYxxyXYxxyXYxxyXYxxyXYxxyXYxxyXYxxYXXyxYXXyxYXXyxYXXyxYXXyxYXXyxYXXyxYX,YXXXyxY,orb_1559,YXXXyXXyx,YYxxyXYxxyXYxxyXYxxyXYxxyXYxxyXYxxyXYxyxYXXyxYXXyxYXXyxYXXyxYXXyxYXXyx,79,
aca_102,unsolved,YXXXyxYx,YYYYYYYYxyyyyyyyX,xy,x,1,2,YXXXXXXYxxYxyXXXyxxxxxx,YXXXXXXXXyxxxxxxx,orb_1384,YXXXXXXXXyxxxxxxx,YYXyxyXXXXXXYxxxxxxxx,38,
aca_102,unsolved,YXXXyxYx,YYYYYYYYxyyyyyyyX,yX,x,1,3,YxxxxxxyXXyXXyXXXXXXXY,YxxxxxxxyXXXXXXXX,orb_1349,YXXXXXXXXyxxxxxxx,YYYXXXXXXXyXXyxxxxxx,37,
aca_102,unsolved,YXXXyxYx,YYYYYYYYxyyyyyyyX,yX,y,0,3,YYXXXYYXXXYYXXXYYXXXYYXXXYYXXXYYXXXYYxyyxxxyyxxxyyxxxyyxxxyyxxxyyy,YxxxyyX,orb_1549,YYXXXyx,YYXyyxxxyyxxxyyxxxyyxxxyyxxxyyxxxyyxxxYXXXYYXXXYYXXXYYXXXYYXXX,69,
aca_102,unsolved,YXXXyxYx,YYYYYYYYxyyyyyyyX,yx,x,1,2,xxxxxxYYYXXXXXXXyxxxxxxyXXXXXXX,YxxxxxxxxyXXXXXXX,orb_1314,YXXXXXXXXyxxxxxxx,YYYXXXXXXXyxxxxxxyX,36,
aca_102,unsolved,YXXXyxYx,YYYYYYYYxyyyyyyyX,yy,y,1,7,XYYYYxyyyXXXYYYXyyyyxYYYYxyyyx,YYYYXyyyyxYYYXyyyyx,orb_1448,YXXXXyxxxYXXXXyxxxx,YYYXXXYxxxxyXXXXyXyxxx,41,
aca_102,unsolved,YXXXyxYx,YYYYYYYYxyyyyyyyX,yxY,x,1,2,xxxxxYXYXYXXXXXXXyxxxxxxxyXXXXXX,YxxxxxxxxyXXXXXXX,orb_1314,YXXXXXXXXyxxxxxxx,YYYXXXXXXXyxxxxxxyX,36,
aca_102,unsolved,YXXXyxYx,YYYYYYYYxyyyyyyyX,yxY,y,0,2,YXYxxYxxYxxYxxYxxYxxYxyXXyXXyXXyXXyXXyx,YXXXyxYxxx,orb_1002,YXXXyxYx,YYYYYYYxyyyyyyxYXXX,27,
aca_102,unsolved,YXXXyxYx,YYYYYYYYxyyyyyyyX,yyyyyyy,y,1,2,yxYXXXyXYxyxY,YxyXYxyXYxyXYxyXYxyXYxyXYxyXY,orb_1435,YXyXXXYxxyx,YYXyxYXyxYXyxYXyxYXyxYXyxYXyx,40,
aca_103,unsolved,YXyXYxxx,YYYYYYYYXyyyyyyyx,Xy,x,1,3,XyXXXXXXXXyxxxxxxYXXXXXXYxxYxxxxxxxx,YXXXXXXXXyxxxxxxx,orb_1501,YXXXXXXXXyxxxxxxx,YYXXXXXXXyxxxxxxyXXXXXXYxxxxxxxx,49,
aca_103,unsolved,YXyXYxxx,YYYYYYYYXyyyyyyyx,Xy,y,0,3,XXyxYXXyxYXXyxYXXyxYXXyxYXXyxYXXyxYXXyxyXYxxyXYxxyXYxxyXYxxyXYxxyXYxxx,YXyXYxx,orb_1554,YXXYx,YYYXyxYYXyxYYXyxYYXyxYYXyxYYXyxYXYxyyXYxyyXYxyyXYxyyXYxyyXYxyyXYxyyX,73,
aca_103,unsolved,YXyXYxxx,YYYYYYYYXyyyyyyyx,xy,x,1,2,YXXXXXXYXyyyxxxxxxx,YXXXXXXXyxxxxxxxx,orb_1315,YXXXXXXXXyxxxxxxx,YYYXXXXXXXyxxxxxxyx,36,
aca_103,unsolved,YXyXYxxx,YYYYYYYYXyyyyyyyx,yX,x,1,3,YxxxxxxxyXXXXXXXyxxxxxxYYXXXXXXX,YxxxxxxxxyXXXXXXX,orb_1497,YXXXXXXXXyxxxxxxx,YYXXXXXXXYxxxxxxxyXXXXXXXyxxxxxx,49,
aca_103,unsolved,YXyXYxxx,YYYYYYYYXyyyyyyyx,yX,y,0,3,YYxyXXYxyXXYxyXXYxyXXYxyXXYxyXXYxyXYXyxxYXyxxYXyxxYXyxxYXyxxYXyxxYXy,YxxYXyX,orb_1555,YXXYx,YYYXyxYYXyxYYXyxYYXyxYYXyxYYXyxYYXyxYXYxyyXYxyyXYxyyXYxyyXYxyyXYxyyX,73,
aca_103,unsolved,YXyXYxxx,YYYYYYYYXyyyyyyyx,yx,x,1,2,xxxxxxxYXXXXXYxxxxxxyXXyXXyXXXXXXXX,YxxxxxxxyXXXXXXXX,orb_1318,YXXXXXXXXyxxxxxxx,YYYXyXXXXXXXyxxxxxx,36,
aca_103,unsolved,YXyXYxxx,YYYYYYYYXyyyyyyyx,yy,y,1,7,xYYYYXyyyXYYYxyyyyXYYYYXyyyxxx,YYYYxyyyyXYYYxyyyyX,orb_1509,YXXXXyxxxYXXXXyxxxx,YYYYXXXXyxxxyXXXYxxxxyXXXXyxxx,49,
aca_103,unsolved,YXyXYxxx,YYYYYYYYXyyyyyyyx,Yxy,x,1,2,YXXXXXXXYXyxyxyxxxxxxx,YXXXXXXXyxxxxxxxx,orb_1315,YXXXXXXXXyxxxxxxx,YYYXXXXXXXyxxxxxxyx,36,
aca_103,unsolved,YXyXYxxx,YYYYYYYYXyyyyyyyx,Yxy,y,0,2,xyXXyXXyXXyXXyXXyXXyXXXYxxxYxxYxxYxxYxxYxxY,YxyxYX,orb_1018,YXyXYxxx,YYYYYYYXXXyxyyyyyyx,27,
aca_103,unsolved,YXyXYxxx,YYYYYYYYXyyyyyyyx,yxY,x,1,2,xxxxxxYXXXXXXYxxxxxxyXyXyXXXXXXX,YxxxxxxxyXXXXXXXX,orb_1318,YXXXXXXXXyxxxxxxx,YYYXyXXXXXXXyxxxxxx,36,
aca_103,unsolved,YXyXYxxx,YYYYYYYYXyyyyyyyx,yxY,y,0,2,yXXXyXXyXXyXXyXXyXXyXXyXYxxYxxYxxYxxYxxYxxx,YXYxyx,orb_1019,YXyXYxxx,YYYYYYYXYxxxyyyyyyX,27,
aca_103,unsolved,YXyXYxxx,YYYYYYYYXyyyyyyyx,yyyyyyy,y,1,2,yXYXyxYXyXYxxxx,YXyxYXyxYXyxYXyxYXyxYXyxYXyxY,orb_1483,YXyXYxxxxyXYXyx,YYXyxYXyxYXyxYXyxYXyxYXyxYXyx,44,
aca_104,unsolved,YXXXyxYx,YYYYYYYYXyyyyyyyx,Xy,x,1,3,XXXXXXXXXyXXyxxxxxxyXXXXXXYxxxxxxxxY,YXXXXXXXXyxxxxxxx,orb_1522,YXXXXXXXXyxxxxxxx,YYXXXXXXXXXyxxxxxxyXXXXXXYxxxxxxxx,51,
aca_104,unsolved,YXXXyxYx,YYYYYYYYXyyyyyyyx,Xy,y,0,3,yXYxxyXYxxyXYxxyXYxxyXYxxyXYxxyXYxxyXYxxyXXyxYXXyxYXXyxYXXyxYXXyxYXXyxYx,YXXXyxY,orb_1558,YXXXyXXyx,YYxxyXYxxyXYxxyXYxxyXYxxyXYxxyXYxxyXYxxyXYxyxYXXyxYXXyxYXXyxYXXyxYXXyx,79,
aca_104,unsolved,YXXXyxYx,YYYYYYYYXyyyyyyyx,xy,x,1,2,YXXXXXXXYYxyXyxxxxxxx,YXXXXXXXyxxxxxxxx,orb_1367,YXXXXXXXXyxxxxxxx,YYXXXXXXXYxxxxxxxyXyx,38,
aca_104,unsolved,YXXXyxYx,YYYYYYYYXyyyyyyyx,yX,x,1,3,YxxxxxxxyyyXXXXXXY,YxxxxxxxxyXXXXXXX,orb_1291,YXXXXXXXXyxxxxxxx,YYYXXXXXXXyyxxxxxx,35,
aca_104,unsolved,YXXXyxYx,YYYYYYYYXyyyyyyyx,yX,y,0,3,YYYXXXYYXXXYYXXXYYXXXYYXXXYYXXXYYXyyxxxyyxxxyyxxxyyxxxyyxxxyyxxxyy,YxxxyyX,orb_1548,YYXXXyx,YYXyyxxxyyxxxyyxxxyyxxxyyxxxyyxxxYXXXYYXXXYYXXXYYXXXYYXXXYYXXX,69,
aca_104,unsolved,YXXXyxYx,YYYYYYYYXyyyyyyyx,yx,x,1,2,xxxxxxxYxxYxxYXXXXXXyxxxxxyXXXXXXXX,YxxxxxxxyXXXXXXXX,orb_1320,YXXXXXXXXyxxxxxxx,YYYXyxxxxxxxyXXXXXX,36,
aca_104,unsolved,YXXXyxYx,YYYYYYYYXyyyyyyyx,yy,y,1,7,xYYYYXyyyXXXYYYxyyyyxYYYYXyyyx,YYYYxyyyyXYYYxyyyyX,orb_1508,YXXXXyxxxYXXXXyxxxx,YYYXXXYxxxxyyXXXYxxxxyXXXXyxxx,49,
aca_104,unsolved,YXXXyxYx,YYYYYYYYXyyyyyyyx,yxY,x,1,2,xxxxxxYxYxYXXXXXXyxxxxxxyXXXXXXX,YxxxxxxxyXXXXXXXX,orb_1320,YXXXXXXXXyxxxxxxx,YYYXyxxxxxxxyXXXXXX,36,
aca_104,unsolved,YXXXyxYx,YYYYYYYYXyyyyyyyx,yxY,y,0,2,yXYxxYxxYxxYxxYxxYxxYXyXXyXXyXXyXXyXXyx,YXXXyxYxxx,orb_1001,YXXXyxYx,YYYYYYYXyyyyyyxxxyX,27,
aca_104,unsolved,YXXXyxYx,YYYYYYYYXyyyyyyyx,yyyyyyy,y,1,2,yXYXXXyxYxyXYxx,YXyxYXyxYXyxYXyxYXyxYXyxYXyxY,orb_1477,YXyXXXYxyxYXyxx,YYXyxYXyxYXyxYXyxYXyxYXyxYXyx,44,
aca_105,unsolved,YYXXXYxx,YYYYYYYYxyyyyyyyX,Xy,x,1,2,XXXXXXXXXyyyxxxxxxxYXXXXXXXYxxxxxxx,YXXXXXXXyxxxxxxxx,orb_1386,YXXXXXXXXyxxxxxxx,YYYXXXXXXXyxxxxxxxyxx,38,
aca_105,unsolved,YYXXXYxx,YYYYYYYYxyyyyyyyX,xx,x,0,2,XXXXXXXXXyXXYxxxxxxxyxxYx,YXyXXYXyXXY,orb_1281,YYXXyXYXXyX,YXXyXXXXXXXXYxxyxxxxxxx,34,
aca_105,unsolved,YYXXXYxx,YYYYYYYYxyyyyyyyX,xy,x,1,2,XYXXXXXXYxxYXyXXyxxxxxx,YXXXXXXXXyxxxxxxx,orb_1310,YXXXXXXXXyxxxxxxx,YYXyyXXXXXXXXyxxxxx,36,
aca_105,unsolved,YYXXXYxx,YYYYYYYYxyyyyyyyX,yX,x,1,2,YxxxxxyXXyXXyXYXXXXXX,YxxxxxxxyXXXXXXXX,orb_1317,YXXXXXXXXyxxxxxxx,YYYXyXXXXXXXXyxxxxx,36,
aca_105,unsolved,YYXXXYxx,YYYYYYYYxyyyyyyyX,yx,x,1,2,xxxxxYYXXXXXXXYxxxxxxxyyXXXXXXX,YxxxxxxxxyXXXXXXX,orb_1368,YXXXXXXXXyxxxxxxx,YYXXXXXXXYxxxxxxxyyXX,38,
aca_105,unsolved,YYXXXYxx,YYYYYYYYxyyyyyyyX,yy,y,0,8,YYYYxyyyxxYXXXX,YxxYXYXXX,orb_0820,YXXYxYxxx,YYYYXyyyXXYxxxx,24,
aca_105,unsolved,YYXXXYxx,YYYYYYYYxyyyyyyyX,yy,y,1,8,YXXXXYYYYxyyyxx,YYYYXyyyyxYYYXyyyyx,orb_1290,YYYYXXXXYxxyyyx,YYYYXyyyyxYYYYXyyyx,34,
aca_105,unsolved,YYXXXYxx,YYYYYYYYxyyyyyyyX,xyy,x,1,2,YXXXXXYxxxYXyXXXyxxxxx,YXXXXXXXXyxxxxxxx,orb_1310,YXXXXXXXXyxxxxxxx,YYXyyXXXXXXXXyxxxxx,36,
aca_105,unsolved,YYXXXYxx,YYYYYYYYxyyyyyyyX,xyy,y,0,2,xxyyyyyyyyXXyxxYYYYYXXX,YxxxYYXX,orb_1031,YYXXXYxx,YYYYYYYYXXYxxyyyyyX,27,
aca_105,unsolved,YYXXXYxx,YYYYYYYYxyyyyyyyX,yyX,x,1,2,YxxxxxyXXXyXXXyXYXXXXX,YxxxxxxxyXXXXXXXX,orb_1317,YXXXXXXXXyxxxxxxx,YYYXyXXXXXXXXyxxxxx,36,
aca_105,unsolved,YYXXXYxx,YYYYYYYYxyyyyyyyX,yyX,y,0,2,xxxyxxyxxyxxyxxyxxyxxyxxyxYXXYXXYXXYXXYXXXy,YxYXXYXXXX,orb_1032,YYXXXYxx,YYYYYYYYxyyyyyXXXYx,27,
aca_105,unsolved,YYXXXYxx,YYYYYYYYxyyyyyyyX,yyyyyyy,y,1,2,yxYXyxYXXXXyxYx,YxyXYxyXYxyXYxyXYxyXYxyXYxyXY,orb_1481,YXyXYXyxYXyxxxx,YYXyxYXyxYXyxYXyxYXyxYXyxYXyx,44,
aca_106,unsolved,YYXXXyxx,YYYYYYYYxyyyyyyyX,Xy,x,1,2,XXXXXXXXXyyxxxxxxxyXXXXXXXYYxxxxxxx,YXXXXXXXyxxxxxxxx,orb_1369,YXXXXXXXXyxxxxxxx,YYXXXXXXXYxxxxxxxyyxx,38,
aca_106,unsolved,YYXXXyxx,YYYYYYYYxyyyyyyyX,xx,x,0,2,XXXXXXXyXXYxxxxxxxyxxYX,YxyXXYxyXXY,orb_1283,YYXXyxYXXyx,YXXyXXXXXXXXYxxyxxxxxxx,34,
aca_106,unsolved,YYXXXyxx,YYYYYYYYxyyyyyyyX,xy,x,1,2,XYXXXXXXYxxYxyXXyxxxxxx,YXXXXXXXXyxxxxxxx,orb_1313,YXXXXXXXXyxxxxxxx,YYXyyXXXXXYxxxxxxxx,36,
aca_106,unsolved,YYXXXyxx,YYYYYYYYxyyyyyyyX,yX,x,1,2,YxxxxxyXXyXXyxYXXXXXX,YxxxxxxxyXXXXXXXX,orb_1319,YXXXXXXXXyxxxxxxx,YYYXyxxxxxxxxyXXXXX,36,
aca_106,unsolved,YYXXXyxx,YYYYYYYYxyyyyyyyX,yx,x,1,2,xxxxxYYYXXXXXXXyxxxxxxxyXXXXXXX,YxxxxxxxxyXXXXXXX,orb_1385,YXXXXXXXXyxxxxxxx,YYYXXXXXXXyxxxxxxxyXX,38,
aca_106,unsolved,YYXXXyxx,YYYYYYYYxyyyyyyyX,yy,y,0,8,YYYYxyyyxxxyXXX,YxxxyxyXX,orb_0818,YXXXyXyxx,YYYYXyyyXXXyxxx,24,
aca_106,unsolved,YYXXXyxx,YYYYYYYYxyyyyyyyX,yy,y,1,8,YXXXYYYXyyyyxxx,YYYYXyyyyxYYYXyyyyx,orb_1289,YYYXXXYxxxxyyyX,YXXXXyxxxYXXXXyxxxx,34,
aca_106,unsolved,YYXXXyxx,YYYYYYYYxyyyyyyyX,xyy,x,1,2,YXXXXXYxxxYxyXXXyxxxxx,YXXXXXXXXyxxxxxxx,orb_1313,YXXXXXXXXyxxxxxxx,YYXyyXXXXXYxxxxxxxx,36,
aca_106,unsolved,YYXXXyxx,YYYYYYYYxyyyyyyyX,xyy,y,0,2,xxYYYYYYYYXXyxxyyyyyXXX,YxxxyyXX,orb_1037,YYXXXyxx,YYYYYYYYXXyxxyyyyyX,27,
aca_106,unsolved,YYXXXyxx,YYYYYYYYxyyyyyyyX,yyX,x,1,2,YxxxxxyXXXyXXXyxYXXXXX,YxxxxxxxyXXXXXXXX,orb_1319,YXXXXXXXXyxxxxxxx,YYYXyxxxxxxxxyXXXXX,36,
aca_106,unsolved,YYXXXyxx,YYYYYYYYxyyyyyyyX,yyX,y,0,2,xYXXYXXYXXYXXYXXYXXYXXYxyxxyxxyxxyxxyXy,YxxxyxxyXX,orb_1038,YYXXXyxx,YYYYYYYYxyyyyyXXXyx,27,
aca_106,unsolved,YYXXXyxx,YYYYYYYYxyyyyyyyX,yyyyyyy,y,1,2,yxYXyxYXXXyXYxx,YxyXYxyXYxyXYxyXYxyXYxyXYxyXY,orb_1476,YXyXXXYxyXYxyxx,YYXyxYXyxYXyxYXyxYXyxYXyxYXyx,44,
aca_107,unsolved,YXXyXyxx,YYYYYYYYxyyyyyyyX,Xy,x,1,3,XXXXXXXXyxxxxxxxyyXXXXXXXYYxxxxxxx,YXXXXXXXyxxxxxxxx,orb_1343,YXXXXXXXXyxxxxxxx,YYXXXXXXXyyXYxxxxxxx,37,
aca_107,unsolved,YXXyXyxx,YYYYYYYYxyyyyyyyX,Xy,y,0,3,XXYYXYYXYYXYYXYYXYYXYYxYXyyxyyxyyxyyxyyxyyxyyx,YXXyyxx,orb_1249,YXXYXXyxxyx,YYYYYYYxxyxYXXyyyyyyXX,33,
aca_107,unsolved,YXXyXyxx,YYYYYYYYxyyyyyyyX,xx,x,0,2,XXXXXXXyXYxxxxxxxyxYX,YxyXYxxyXYx,orb_1191,YYXyxYXXyx,YXXXXXXXyXYxxxxxxxxyx,31,
aca_107,unsolved,YXXyXyxx,YYYYYYYYxyyyyyyyX,xy,x,1,2,YXXXXXXYxxxYxyXXyxxxxxx,YXXXXXXXXyxxxxxxx,orb_1381,YXXXXXXXXyxxxxxxx,YYXyXyxxxxxxxxyXXXXXX,38,
aca_107,unsolved,YXXyXyxx,YYYYYYYYxyyyyyyyX,yX,x,1,3,YxxxxxxyXXyXXXXXXXXyxxxxxxxxxYXXXXXX,YxxxxxxxyXXXXXXXX,orb_1526,YXXXXXXXXyxxxxxxx,YYXXXXXXYxxxxxxxxxyXXXXXXXXyxxxxxx,51,
aca_107,unsolved,YXXyXyxx,YYYYYYYYxyyyyyyyX,yX,y,0,3,xYXXyxYXXyxYXXyxYXXyxYXXyxYXXyxYXXyxYXXyxYxxyXYxxyXYxxyXYxxyXYxxyXYxxyXy,YYxxyXX,orb_1560,YXXyXyxx,YYxyXXYxyXXYxyXXYxyXXYxyXXYxyXXYxyXXYxyXXYxyxxYXyxxYXyxxYXyxxYXyxxYXyxx,79,
aca_107,unsolved,YXXyXyxx,YYYYYYYYxyyyyyyyX,yx,x,1,2,xxxxxxYYxYXXXXXXXyxxxxxxxyXXXXXXX,YxxxxxxxxyXXXXXXX,orb_1377,YXXXXXXXXyxxxxxxx,YYXYxxxxxxxyXXXXXXXyx,38,
aca_107,unsolved,YXXyXyxx,YYYYYYYYxyyyyyyyX,yy,y,1,7,XYYYYxyyyXXYYYXyXyyyyxxx,YYYYXyyyyxYYYXyyyyx,orb_1446,YXXXXyxxxYXXXXyxxxx,YYXXXYxYxxxxyyXXXXyxxx,41,
aca_107,unsolved,YXXyXyxx,YYYYYYYYxyyyyyyyX,yyyyyyy,y,1,2,yxYXXyXXYxx,YxyXYxyXYxyXYxyXYxyXYxyXYxyXY,orb_1426,YXXyXXYxxyx,YYxyXYxyXYxyXYxyXYxyXYxyXYxyX,40,
