name,r1,r2,canon_r1,canon_r2,len1,len2,total_len,max_len,n_members,S,MK,W,abelian_det,ex1,ey1,ex2,ey2,x_blocks1,y_blocks1,x_blocks2,y_blocks2,bs_general,bs_m,bs_donor_index,bs_preflight_status,stalled_stable_letters,T,route,prepass_charges,plain_charges,best_state_r1,best_state_r2,best_total_len,best_reduction,two_block_gate,primitive_one_occurrence1,primitive_one_occurrence2,cluster
ac19_63590,YXXYXXyX,YYYXXXyXYXXyyxx,YXXYXXyX,YYYXXXyXYXXyyxx,8,15,23,15,1,1.4285714285714286,4.0,2,1,-5,-1,-4,-1,3,3,4,4,False,,,reject,,0,incumbent_restart,18,872,YXYXXyX,YYYXyyyxx,16,7,False,False,False,non_bs_long_reduced
ac19_63678,YYYXXXyxx,YXXyxxxxyXX,YYYXXXyxx,YXXyxxxxyXX,9,11,20,11,1,1.4,3.0,1,-1,-1,-2,0,1,2,2,3,3,False,,,reject,,0,incumbent_restart,28,872,YYXXXYxx,YYXYxxyXX,17,3,False,False,False,non_bs_mid_reduced
ac19_63737,YXyXYXyxx,YYXXyxYXyx,YXyXYXyxx,YYXXyxYXyx,9,10,19,10,2,1.125,4.0,1,1,-1,0,-1,-1,4,4,4,4,False,,,reject,,0,incumbent_restart,8,872,YXyXYXyxx,YYXXyXYxyX,19,0,False,False,False,non_bs_mid_stuck
ac19_63792,YXyxYXXyx,YYYXXyxYXXyXyX,YXyxYXXyx,YYYXXyxYXXyXyX,9,14,23,14,1,1.2222222222222223,5.0,1,1,-1,0,-5,-1,4,4,5,5,False,,,reject,,0,incumbent_restart,8,872,YXXYxYxx,YYXyxYXyx,17,6,False,False,False,non_bs_long_reduced
ac19_63945,YYXXyxx,YYXYYxxyXyx,YYXXyxx,YYXYYxxyXyx,7,11,18,11,1,1.5,4.0,3,1,0,-1,1,-2,2,2,4,4,False,,,reject,,0,incumbent_restart,8,872,YYXXyyx,YXyxYxx,14,4,False,False,False,non_bs_short_reduced
ac19_63978,YXXyXYx,YYXXyxxYXXyxxyx,YXXyXYx,YYXXyxxYXXyxxyx,7,15,22,15,1,1.125,5.0,1,1,-2,-1,1,0,3,3,5,5,False,,,reject,,0,incumbent_restart,13,872,YYXXyxx,YYxyXYX,14,8,False,False,False,non_bs_long_reduced
ac19_63990,YXyxYXXyx,YYXYxyXXyX,YXyxYXXyx,YYXYxyXXyX,9,10,19,10,1,1.125,4.0,1,1,-1,0,-3,-1,4,4,4,4,False,,,reject,,0,incumbent_restart,8,872,YYXYXYxxx,YYXyxYXyx,18,1,False,False,False,non_bs_mid_reduced
ac19_63999,YXXyXyXyX,YYYXyxxxyx,YXXyXyXyX,YYYXyxxxyx,9,10,19,10,1,1.2857142857142858,4.0,1,-1,-5,2,3,-1,4,4,3,3,False,,,reject,,0,incumbent_restart,13,872,YYXXXYx,YYxyXYX,14,5,False,False,False,non_bs_mid_reduced
ac19_64052,YYXXyxx,YYXyXYYxxyX,YYXXyxx,YYXyXYYxxyX,7,11,18,11,1,1.5,4.0,3,-1,0,-1,-1,-2,2,2,4,4,False,,,reject,,0,incumbent_restart,8,872,YYXXyxx,YYxyXYx,14,4,False,False,False,non_bs_short_reduced
ac19_64081,YXyxYXXyx,YYYXyyxYXyXX,YXyxYXXyx,YYYXyyxYXyXX,9,12,21,12,1,1.25,4.0,2,1,-1,0,-3,-1,4,4,4,4,False,,,reject,,0,incumbent_restart,8,872,YXYXYxxx,YYXyxYXyx,17,4,False,False,False,non_bs_mid_reduced
ac19_64163,YXXYxxyx,YYXYXyXyXXyxxyx,YXXYxxyx,YYXYXyXyXXyxxyx,8,15,23,15,1,1.1111111111111112,6.0,0,-1,1,-1,-2,1,3,3,6,6,False,,,reject,,0,incumbent_restart,18,872,YXYxxyx,YYXyyxxYxYx,18,5,False,False,False,non_bs_long_reduced
ac19_64188,YYXXyxx,YYYYxxxxyXXX,YYXXyxx,YYYYxxxxyXXX,7,12,19,12,1,2.0,2.0,4,1,0,-1,1,-3,2,2,2,2,False,,,reject,,0,incumbent_restart,8,872,YYXXyxx,YYYYxxxxyXXX,19,0,False,False,False,non_bs_mid_stuck
ac19_64447,YXXYXXyx,YYXXYXyXyxx,YXXYXXyx,YYXXYXyXyxx,8,11,19,11,1,1.1428571428571428,4.0,0,1,-3,-1,-2,-1,3,3,4,4,False,,,reject,,0,incumbent_restart,18,872,YYXXXYx,YYxyXYX,14,5,False,False,False,non_bs_mid_reduced
ac19_64498,YXyxYXXyx,YYYXyxxxyx,YXyxYXXyx,YYYXyxxxyx,9,10,19,10,1,1.2857142857142858,4.0,1,1,-1,0,3,-1,4,4,3,3,False,,,reject,,0,incumbent_restart,8,872,YXyxYXXyx,YYYXyxxxyx,19,0,False,False,False,non_bs_mid_stuck
ac19_64573,YYXXyxx,YYxYXYXYxYX,YYXXyxx,YYxYXYXYxYX,7,11,18,11,1,1.2857142857142858,5.0,1,-1,0,-1,-1,-6,2,2,5,5,False,,,reject,,0,incumbent_restart,13,872,YYYXyyxx,YYYYxxxYx,17,1,False,False,False,non_bs_short_reduced
ac19_64607,YXyxYXXyx,YYYXyxYXyyxxx,YXyxYXXyx,YYYXyxYXyyxxx,9,13,22,13,1,1.375,4.0,3,1,-1,0,2,-1,4,4,4,4,False,,,reject,,0,incumbent_restart,8,872,YXyxYXXyx,YYXYxyyxxx,19,3,False,False,False,non_bs_long_reduced
ac19_64649,YYXyxYXXyx,YYXyyXYxyxx,YYXyxYXXyx,YYXyyXYxyxx,10,11,21,11,1,1.25,4.0,2,1,-1,-1,1,0,4,4,4,4,False,,,reject,,0,incumbent_restart,8,872,YXXyx,YXyXyXX,12,9,False,False,False,non_bs_mid_reduced
ac19_64974,YXXXyXyX,YYxYxxyxyxx,YXXXyXyX,YYxYxxyxyxx,8,11,19,11,1,1.1428571428571428,4.0,0,-1,-5,1,6,-1,3,3,4,4,False,,,reject,,0,incumbent_restart,13,872,YYXXyxx,YYYxYXYYX,16,3,False,False,False,non_bs_mid_reduced
ac19_64979,YYYXXXYYXXX,YYXXXYXXYYxyX,YYYXXXYYXXX,YYXXXYXXYYxyX,11,13,24,13,1,1.8333333333333333,4.0,1,-1,-6,-5,-5,-4,2,2,4,4,False,,,reject,,0,incumbent_restart,8,872,YYXXyxx,YYxYxyX,14,10,False,False,False,non_bs_long_reduced
ac19_65047,YXYXyXXYXyX,YYXYXyXYXXyXyX,YXYXyXXYXyX,YYXYXyXYXXyXyX,11,14,25,14,1,1.0909090909090908,6.0,0,-1,-6,-1,-7,-1,5,5,6,6,False,,,reject,,0,incumbent_restart,13,872,YYXYxxx,YYxYxyX,14,11,False,False,False,non_bs_long_reduced
ac19_65104,YXYxxYXyx,YYXyXXyxyx,YXYxxYXyx,YYXyXXyxyx,9,10,19,10,1,1.125,4.0,1,-1,1,-2,-1,1,4,4,4,4,False,,,reject,,0,incumbent_restart,8,872,YYXXyx,YYxYXXX,13,6,False,False,False,non_bs_mid_reduced
ac19_65140,YXXyXYx,YYYxyyXX,YXXyXYx,YYYxyyXX,7,8,15,8,1,1.4,3.0,1,1,-2,-1,-1,-1,3,3,2,2,False,,,reject,,0,incumbent_restart,13,872,YXXyXYx,YYYxyyXX,15,0,False,False,False,non_bs_short_stuck
ac19_65206,YYXXXYxx,YYXYYxxyXYX,YYXXXYxx,YYXYYxxyXYX,8,11,19,11,1,1.5,4.0,1,1,-1,-3,-1,-4,2,2,4,4,False,,,reject,,0,incumbent_restart,13,872,YYXXXYxx,YYXYYxxyXYX,19,0,False,False,False,non_bs_mid_stuck
ac19_65325,YXXYxxyx,YYYxxxxyXyXYX,YXXYxxyx,YYYxxxxyXyXYX,8,13,21,13,1,1.2857142857142858,4.0,1,-1,1,-1,1,-2,3,3,4,4,False,,,reject,,0,incumbent_restart,18,872,YYXXyxx,YYxYxyX,14,7,False,False,False,non_bs_mid_reduced
ac19_65522,YXXyXyX,YYYxyyxYxxyX,YXXyXyX,YYYxyyxYxxyX,7,12,19,12,1,1.2857142857142858,4.0,1,1,-4,1,3,-1,3,3,4,4,False,,,reject,,0,incumbent_restart,13,872,YYXXyxx,YYxYxyX,14,5,False,False,False,non_bs_mid_reduced
ac19_65700,YYXXyx,YXYxyXyxxyXyx,YYXXyx,YXYxyXyxxyXyx,6,13,19,13,1,1.125,6.0,1,-1,-1,-1,1,2,2,2,6,6,False,,,reject,,0,incumbent_restart,8,872,YYXXyxx,YYxyXYX,14,5,False,False,False,non_bs_mid_reduced
ac19_65706,YYXXXyx,YYYYXXyyXYXX,YYXXXyx,YYYYXXyyXYXX,7,12,19,12,1,1.8,3.0,3,1,-2,-1,-5,-3,2,2,3,3,False,,,reject,,0,incumbent_restart,8,872,YYXXyx,YYxYXXX,13,6,False,False,False,non_bs_mid_reduced
ac19_65715,YYXXyxx,YYXYXXyyxyx,YYXXyxx,YYXYXXyyxyx,7,11,18,11,1,1.5,4.0,1,-1,0,-1,-1,0,2,2,4,4,False,,,reject,,0,incumbent_restart,13,872,YYXXyx,YYxYXXX,13,5,False,False,False,non_bs_short_reduced
ac19_65737,YXXYxYxx,YYxyxyXyX,YXXYxYxx,YYxyxyXyX,8,9,17,9,1,1.1428571428571428,4.0,0,1,1,-3,0,1,3,3,4,4,False,,,reject,,0,incumbent_restart,13,872,YXXYxYxx,YYxyxyXyX,17,0,False,False,False,non_bs_short_stuck
ac19_65738,YXyxYXXyx,YYXXyXyXYXYXyx,YXyxYXXyx,YYXXyXyXYXYXyx,9,14,23,14,1,1.1,6.0,1,1,-1,0,-5,-1,4,4,6,6,False,,,reject,,0,incumbent_restart,8,872,YXyxYXXyx,YYXXyyXYXXX,20,3,False,False,False,non_bs_long_reduced
ac19_65753,YXXYxYxxx,YYYYXyXyxxx,YXXYxYxxx,YYYYXyXyxxx,9,11,20,11,1,1.5,3.0,1,-1,2,-3,1,-2,3,3,3,3,False,,,reject,,0,incumbent_restart,13,872,YYXXXXYX,YYYXYXyyX,17,3,False,False,False,non_bs_mid_reduced
ac19_65754,YXXXYxxxyx,YYxYYxxxyXX,YXXXYxxxyx,YYxYYxxxyXX,10,11,21,11,1,1.3333333333333333,3.0,2,-1,1,-1,2,-3,3,3,3,3,False,,,reject,,0,incumbent_restart,23,872,YXXXYxx,YYXYYXyx,15,6,False,False,False,non_bs_mid_reduced
ac19_65898,YYYXXXYYXXX,YYXXYYXXXYXyx,YYYXXXYYXXX,YYXXYYXXXYXyx,11,13,24,13,1,1.8333333333333333,4.0,1,-1,-6,-5,-5,-4,2,2,4,4,False,,,reject,,0,incumbent_restart,8,872,YYXXyxx,YYxYxyX,14,10,False,False,False,non_bs_long_reduced
ac19_65967,YXYXyXXYXyX,YYXyXyyxYYxyx,YXYXyXXYXyX,YYXyXyyxYYxyx,11,13,24,13,1,1.1,5.0,1,1,-6,-1,1,0,5,5,5,5,False,,,reject,,0,incumbent_restart,18,872,YYXXXyxxx,YXyXXYxyx,18,6,False,False,False,non_bs_long_reduced
ac19_66134,YXYxxYXyx,YYXyxyXXyxx,YXYxxYXyx,YYXyxyXXyxx,9,11,20,11,1,1.125,4.0,1,1,1,-2,0,1,4,4,4,4,False,,,reject,,0,incumbent_restart,8,872,YXYXXyxx,YYXyxYXyX,17,3,False,False,False,non_bs_mid_reduced
ac19_66139,YYXXXyXYxyX,YXXyxYXXyxx,YYXXXyXYxyX,YXXyxYXXyxx,11,11,22,11,1,1.125,4.0,1,-1,-4,-1,-1,0,4,4,4,4,False,,,reject,,0,incumbent_restart,8,872,YYXXXyXYxyX,YXXyxYXXyxx,22,0,False,False,False,non_bs_long_stuck
ac19_66183,YXyxYXXyx,YYXyyXYXXYxyX,YXyxYXXyx,YYXyyXYXXYxyX,9,13,22,13,1,1.2222222222222223,5.0,1,1,-1,0,-4,-1,4,4,5,5,False,,,reject,,0,incumbent_restart,8,872,YXXYxYxx,YYXyxYXyx,17,5,False,False,False,non_bs_long_reduced
ac19_66196,YYXXYYx,YYXYxYXXyx,YYXXYYx,YYXYxYXXyx,7,10,17,10,1,1.3333333333333333,4.0,2,-1,-1,-4,-1,-3,2,2,4,4,False,,,reject,,0,incumbent_restart,8,872,YYXXYYx,YYYXyXyxx,16,1,False,False,False,non_bs_short_reduced
ac19_66234,YXXyXyx,YYxxxxxxyXXX,YXXyXyx,YYxxxxxxyXXX,7,12,19,12,1,1.2,3.0,0,-1,-2,1,3,-1,3,3,2,2,False,,,reject,,0,incumbent_restart,13,872,YYXXXYx,YYxyXYX,14,5,False,False,False,non_bs_mid_reduced
ac19_66385,YXYxYXXYx,YYYXXyxxYXYXYx,YXYxYXXYx,YYYXXyxxYXYXYx,9,14,23,14,1,1.2222222222222223,5.0,1,1,-1,-4,-1,-5,4,4,5,5,False,,,reject,,0,incumbent_restart,8,872,YXYxYXXYx,YYXXyxxYXXyxx,22,1,False,False,False,non_bs_long_reduced
ac19_66516,YXyxYXXyx,YYXyxyxYxxx,YXyxYXXyx,YYXyxyxYxxx,9,11,20,11,1,1.125,4.0,1,1,-1,0,4,-1,4,4,4,4,False,,,reject,,0,incumbent_restart,8,872,YXyxYXXyx,YYXXyyXXXyX,20,0,False,False,False,non_bs_mid_stuck
ac19_66543,YXYXyXXYXyX,YYxYxyXYXyXyxyX,YXYXyXXYXyX,YYxYxyXYXyXyxyX,11,15,26,15,1,1.0833333333333333,7.0,1,-1,-6,-1,-1,0,5,5,7,7,False,,,reject,,0,incumbent_restart,18,872,YYYXXyyyx,YYXYxyXyx,18,8,False,False,False,non_bs_long_reduced
ac19_66662,YXXXYxx,YYXyxYXXyx,YXXXYxx,YYXyxYXXyx,7,10,17,10,1,1.1666666666666667,4.0,1,-1,-1,-2,-1,-1,2,2,4,4,False,,,reject,,0,incumbent_restart,8,872,YYXXyx,YXXYxYXXX,15,2,False,False,False,non_bs_short_reduced
ac19_66724,YXXyXyxx,YYYxxxxYYxx,YXXyXyxx,YYYxxxxYYxx,8,11,19,11,1,1.6,3.0,0,-1,-1,1,6,-5,3,3,2,2,False,,,reject,,0,incumbent_restart,13,872,YYXXyxx,YYxYXYXYxYx,18,1,False,False,False,non_bs_mid_reduced
ac19_66801,YXyxYXXyx,YYYXyxYXyXyxxx,YXyxYXXyx,YYYXyxYXyXyxxx,9,14,23,14,1,1.2222222222222223,5.0,1,1,-1,0,1,-1,4,4,5,5,False,,,reject,,0,incumbent_restart,8,872,YYxyXYxyX,YXYXXYxYx,18,5,False,False,False,non_bs_long_reduced
ac19_66839,YYXXYYx,YYXyxxyXXyx,YYXXYYx,YYXyxxyXXyx,7,11,18,11,1,1.5,4.0,3,-1,-1,-4,0,1,2,2,4,4,False,,,reject,,0,incumbent_restart,8,872,YYXXyx,YXYxyXX,13,5,False,False,False,non_bs_short_reduced
ac19_66937,YXXYXXyx,YYYXXXXXXyX,YXXYXXyx,YYYXXXXXXyX,8,11,19,11,1,1.4,3.0,1,-1,-3,-1,-7,-2,3,3,2,2,False,,,reject,,0,incumbent_restart,18,872,YYXXXYx,YYxyXYX,14,5,False,False,False,non_bs_mid_reduced
ac19_67050,YYXXyxx,YYYXyXXYxyx,YYXXyxx,YYYXyXXYxyx,7,11,18,11,1,1.5,4.0,3,-1,0,-1,-1,-2,2,2,4,4,False,,,reject,,0,incumbent_restart,8,872,YYXXyx,YXYxyXX,13,5,False,False,False,non_bs_short_reduced
ac19_67055,YYXXXyx,YXyxxxxxyXyxx,YYXXXyx,YXyxxxxxyXyxx,7,13,20,13,2,1.1666666666666667,4.0,1,1,-2,-1,5,2,2,2,4,4,False,,,reject,,0,incumbent_restart,8,872,YXXXyxYxx,YYXYYXXYxx,19,1,False,False,False,non_bs_mid_reduced
ac19_67256,YYXXyxx,YYYxxYYxYXXXX,YYXXyxx,YYYxxYYxYXXXX,7,13,20,13,1,1.8,3.0,3,-1,0,-1,-1,-6,2,2,3,3,False,,,reject,,0,incumbent_restart,8,872,YYXXyxx,YYYYxxxYXXXX,19,1,False,False,False,non_bs_mid_reduced
ac19_67288,YYXXYxyXyx,YXXYxYXXXYx,YYXXYxyXyx,YXXYxYXXXYx,10,11,21,11,2,1.125,4.0,1,1,-1,-1,-3,-4,4,4,4,4,False,,,reject,,0,incumbent_restart,8,872,YYXXyx,YXYxyXX,13,8,False,False,False,non_bs_mid_reduced
ac19_67450,YYXXYYx,YYXyXyXYxxx,YYXXYYx,YYXyXyXYxxx,7,11,18,11,1,1.5,4.0,1,1,-1,-4,0,-1,2,2,4,4,False,,,reject,,0,incumbent_restart,13,872,YYXXyx,YXYxyXX,13,5,False,False,False,non_bs_short_reduced
ac19_67588,YXyxYXXyx,YYYXyxYXyXXyX,YXyxYXXyx,YYYXyxYXyXXyX,9,13,22,13,1,1.2222222222222223,5.0,1,1,-1,0,-4,-1,4,4,5,5,False,,,reject,,0,incumbent_restart,8,872,YYXYXYxxx,YYXyxYXyx,18,4,False,False,False,non_bs_long_reduced
ac19_67659,YXYXXYx,YYxyXyXyxyx,YXYXXYx,YYxyXyXyxyx,7,11,18,11,1,1.125,5.0,1,-1,-2,-3,1,2,3,3,5,5,False,,,reject,,0,incumbent_restart,18,872,YXXyXYx,YYXyXXYXX,16,2,False,False,False,non_bs_short_reduced
ac19_67699,YXXXYxYx,YYYxYXXYXyx,YXXXYxYx,YYYxYXXYXyx,8,11,19,11,1,1.2857142857142858,4.0,1,1,-1,-3,-1,-4,3,3,4,4,False,,,reject,,0,incumbent_restart,13,872,YXXXYxYx,YYXyxYXyx,17,2,False,False,False,non_bs_mid_reduced
ac19_67821,YXYxyx,YYXyxYYxxYxYYxx,YXYxyx,YYXyxYYxxYxYYxx,6,15,21,15,1,1.25,5.0,0,-1,1,-1,5,-6,3,3,5,5,False,,,reject,,0,incumbent_restart,18,872,YXXyxxx,YYxyXYxyX,16,5,False,False,False,non_bs_mid_reduced
ac19_67950,YXXYxxyx,YXYXyxxYxYx,YXXYxxyx,YXYXyxxYxYx,8,11,19,11,1,1.0,5.0,0,-1,1,-1,2,-3,3,3,5,5,False,,,reject,,0,incumbent_restart,23,872,YYYX,YYYYX,9,10,False,False,False,non_bs_mid_reduced
ac19_67987,YYXXyxx,YYXXYYxYYxYx,YYXXyxx,YYXXYYxYYxYx,7,12,19,12,1,1.5,4.0,1,1,0,-1,1,-7,2,2,4,4,False,,,reject,,0,incumbent_restart,13,872,YYXXyxx,YYYxYYxYX,16,3,False,False,False,non_bs_mid_reduced
ac19_68323,YYXXXyXYx,YXYXXXyxx,YYXXXyXYx,YXYXXXyxx,9,9,18,9,1,1.1666666666666667,3.0,1,-1,-3,-2,-2,-1,3,3,3,3,False,,,reject,,0,incumbent_restart,13,872,YXyXXyx,YYYXyyxx,15,3,False,False,False,non_bs_short_reduced
ac19_68470,YYXXXyx,YYYXXXYXyX,YYXXXyx,YYYXXXYXyX,7,10,17,10,1,1.6,3.0,2,1,-2,-1,-5,-3,2,2,3,3,False,,,reject,,0,incumbent_restart,8,872,YYXXyx,YYxYXXX,13,4,False,False,False,non_bs_short_reduced
ac19_68563,YYXXYYx,YXYXyxxyXyx,YYXXYYx,YXYXyxxyXyx,7,11,18,11,1,1.2857142857142858,5.0,1,-1,-1,-4,0,1,2,2,5,5,False,,,reject,,0,incumbent_restart,13,872,YYXXyx,YYxYXXX,13,5,False,False,False,non_bs_short_reduced
ac19_68714,YXXyXyx,YYxxyxyXXXYx,YXXyXyx,YYxxyxyXXXYx,7,12,19,12,1,1.1428571428571428,4.0,0,1,-2,1,1,-1,3,3,4,4,False,,,reject,,0,incumbent_restart,13,872,YYXXyx,YXYXYxYXX,15,4,False,False,False,non_bs_mid_reduced
ac19_68740,YXXYxYxx,YYxYXXXyxyx,YXXYxYxx,YYxYXXXyxyx,8,11,19,11,1,1.1428571428571428,4.0,0,-1,1,-3,0,-1,3,3,4,4,False,,,reject,,0,incumbent_restart,13,872,YXXYxYxx,YYXyxYXyx,17,2,False,False,False,non_bs_mid_reduced
ac19_69068,YYXXyxx,YYXYxyyXYxyx,YYXXyxx,YYXYxyyXYxyx,7,12,19,12,1,1.2857142857142858,5.0,1,1,0,-1,1,-1,2,2,5,5,False,,,reject,,0,incumbent_restart,13,872,YXYXXyxx,YYXyxYxyX,17,2,False,False,False,non_bs_mid_reduced
ac19_69074,YYXXXyX,YYXyxYXXXyxyx,YYXXXyX,YYXyxYXXXyxyx,7,13,20,13,1,1.2857142857142858,5.0,1,-1,-4,-1,-1,0,2,2,5,5,False,,,reject,,0,incumbent_restart,8,872,YXXXyXYx,YYXXyXXYX,17,3,False,False,False,non_bs_mid_reduced
ac19_69099,YXYXXYx,YYxyXXXyxxyx,YXYXXYx,YYxyXXXyxxyx,7,12,19,12,1,1.1428571428571428,4.0,0,1,-2,-3,1,1,3,3,4,4,False,,,reject,,0,incumbent_restart,13,872,YYXXyx,YXYxyXX,13,6,False,False,False,non_bs_mid_reduced
ac19_69125,YXyxYXXyx,YYYXyxyXYxyXX,YXyxYXXyx,YYYXyxyXYxyXX,9,13,22,13,1,1.2222222222222223,5.0,1,1,-1,0,-2,-1,4,4,5,5,False,,,reject,,0,incumbent_restart,8,872,YXXYxYxx,YYXyxYXyx,17,5,False,False,False,non_bs_long_reduced
ac19_69139,YXXYxxyx,YYXYXyXyyxx,YXXYxxyx,YYXYXyXyyxx,8,11,19,11,1,1.2857142857142858,4.0,1,-1,1,-1,-1,0,3,3,4,4,False,,,reject,,0,incumbent_restart,18,872,YXYxxyx,YYXyyxxYxYx,18,1,False,False,False,non_bs_mid_reduced
ac19_69144,YYXXXYx,YYXYxxxyXXX,YYXXXYx,YYXYxxxyXXX,7,11,18,11,1,1.4,3.0,1,1,-2,-3,-1,-2,2,2,3,3,False,,,reject,,0,incumbent_restart,8,872,YYXXXYx,YYxyXYX,14,4,False,False,False,non_bs_short_reduced
ac19_69242,YXXYXXyx,YXyXYXXyXYx,YXXYXXyx,YXyXYXXyXYx,8,11,19,11,1,1.0,5.0,0,-1,-3,-1,-4,-1,3,3,5,5,False,,,reject,,0,incumbent_restart,23,872,YYXXXYx,YYxyXYX,14,5,False,False,False,non_bs_mid_reduced
ac19_69251,YYXXXYX,YYxyXyXXYx,YYXXXYX,YYxyXyXXYx,7,10,17,10,1,1.3333333333333333,4.0,2,1,-4,-3,-1,-1,2,2,4,4,False,,,reject,,0,incumbent_restart,18,872,YYxYXYX,YYYYXXYx,15,2,False,False,False,non_bs_short_reduced
ac19_69316,YXXyXyx,YYXyxyXXyyX,YXXyXyx,YYXyxyXXyyX,7,11,18,11,1,1.2857142857142858,4.0,1,-1,-2,1,-3,2,3,3,4,4,False,,,reject,,0,incumbent_restart,13,872,YYXXyxx,YYxYxyX,14,4,False,False,False,non_bs_short_reduced
ac19_69547,YYXXYx,YYxYxYXyxYXXX,YYXXYx,YYxYxYXyxYXXX,6,13,19,13,1,1.2857142857142858,5.0,1,1,-1,-3,-1,-4,2,2,5,5,False,,,reject,,0,incumbent_restart,8,872,X,YXXXX,6,13,False,False,False,non_bs_mid_reduced
ac19_69562,YXXYxxyX,YYXXXXyxxxx,YXXYxxyX,YYXXXXyxxxx,8,11,19,11,1,1.2,3.0,0,1,-1,-1,0,-1,3,3,2,2,False,,,reject,,0,incumbent_restart,18,872,YYXXyx,YXYxyXX,13,6,False,False,False,non_bs_mid_reduced
ac19_69707,YYXXXYx,YYxxyXXYX,YYXXXYx,YYxxyXXYX,7,9,16,9,1,1.4,3.0,1,1,-2,-3,-1,-2,2,2,3,3,False,,,reject,,0,incumbent_restart,8,872,YYXXYx,YYYxyXXyx,15,1,False,False,False,non_bs_short_reduced
ac19_69757,YXXyXyx,YYYxyyXYxxyX,YXXyXyx,YYYxyyXYxxyX,7,12,19,12,1,1.2857142857142858,4.0,1,1,-2,1,1,-1,3,3,4,4,False,,,reject,,0,incumbent_restart,13,872,YYXXyxx,YYxyXYX,14,5,False,False,False,non_bs_mid_reduced
ac19_69899,YYXXyxx,YYXXYxxxyXYx,YYXXyxx,YYXXYxxxyXYx,7,12,19,12,1,1.3333333333333333,4.0,2,1,0,-1,1,-3,2,2,4,4,False,,,reject,,0,incumbent_restart,8,872,YYXXyxx,YYYYxyXYx,16,3,False,False,False,non_bs_mid_reduced
ac19_69972,YXXyXyx,YYXYxYxyyxyX,YXXyXyx,YYXYxYxyyxyX,7,12,19,12,1,1.125,5.0,1,1,-2,1,1,-1,3,3,5,5,False,,,reject,,0,incumbent_restart,23,872,YYXYxxx,YYxYxyX,14,5,False,False,False,non_bs_mid_reduced
ac19_70028,YXXYxxyxx,YYXXyXXXyxxxx,YXXYxxyxx,YYXXyXXXyxxxx,9,13,22,13,1,1.1666666666666667,3.0,1,-1,2,-1,-1,0,3,3,3,3,False,,,reject,,0,incumbent_restart,18,872,YYXXXYxx,YYXYxxyXX,17,5,False,False,False,non_bs_long_reduced
ac19_70288,YXyxYXXyx,YYXyyXXXyX,YXyxYXXyx,YYXyyXXXyX,9,10,19,10,1,1.2857142857142858,4.0,1,-1,-1,0,-5,1,4,4,3,3,False,,,reject,,0,incumbent_restart,8,872,YXyxYXXyx,YYXyyXXXyX,19,0,False,False,False,non_bs_mid_stuck
ac19_70475,YYXXXXXYXX,YYXyXYYXyXX,YYXXXXXYXX,YYXyXYYXyXX,10,11,21,11,1,1.5,4.0,1,-1,-7,-3,-5,-2,2,2,4,4,False,,,reject,,0,incumbent_restart,18,872,YYXXyxx,YYxYxyX,14,7,False,False,False,non_bs_mid_reduced
ac19_70696,YXXXyXyx,YYXXyyxyX,YXXXyXyx,YYXXyyxyX,8,9,17,9,1,1.3333333333333333,3.0,2,-1,-3,1,-2,1,3,3,3,3,False,,,reject,,0,incumbent_restart,13,872,YYxyx,YXXyxxx,12,5,False,False,False,non_bs_short_reduced
ac19_70723,YXXyXyx,YYYxxxYxyx,YXXyXyx,YYYxxxYxyx,7,10,17,10,1,1.3333333333333333,3.0,0,1,-2,1,5,-3,3,3,3,3,False,,,reject,,0,incumbent_restart,13,872,YYXXyx,YXXYxYXXX,15,2,False,False,False,non_bs_short_reduced
ac19_70758,YYXXXYX,YYxyXYxyXX,YYXXXYX,YYxyXYxyXX,7,10,17,10,1,1.3333333333333333,4.0,0,1,-4,-3,-1,-1,2,2,4,4,False,,,reject,,0,incumbent_restart,13,872,YYxYxyx,YYxxxyX,14,3,False,False,False,non_bs_short_reduced
ac19_70762,YXYxyx,YYXXyyXXyyXyxxx,YXYxyx,YYXXyyXXyyXyxxx,6,15,21,15,1,1.4285714285714286,4.0,2,1,1,-1,-2,3,3,3,4,4,False,,,reject,,0,incumbent_restart,13,872,X,Yxxxxxx,8,13,False,False,False,non_bs_mid_reduced
ac19_70826,YYXXXyxxx,YYYYXXYxxYYX,YYXXXyxxx,YYYYXXYxxYYX,9,12,21,12,1,2.0,3.0,4,-1,0,-1,-1,-7,2,2,3,3,False,,,reject,,0,incumbent_restart,8,872,YXXyXyX,YYYXyyyxx,16,5,False,False,False,non_bs_mid_reduced
ac19_70845,YYXYXyXXyX,YXYXyXYXXyX,YYXYXyXXyX,YXYXyXYXXyX,10,11,21,11,1,1.1111111111111112,5.0,0,-1,-5,-1,-6,-1,4,4,5,5,False,,,reject,,0,incumbent_restart,13,872,YYXXXyxxx,YXyXXYxyx,18,3,False,False,False,non_bs_mid_reduced
ac19_70877,YXyxYXyxYXXyx,YYXXyyXXXyxYXyx,YXyxYXyxYXXyx,YYXXyyXXXyxYXyx,13,15,28,15,1,1.1818181818181819,6.0,1,-1,-1,0,-4,1,6,6,5,5,False,,,reject,,0,incumbent_restart,8,872,YXXX,YXyxx,9,19,False,False,False,non_bs_long_reduced
