line_idx,r1,r2,greedy_solved,greedy_path_length
13745,xxyxyXY,xxyXYYxxyy,True,4
13746,xxyxyXY,xxyXYYxyxy,True,10
13747,xxyxyXY,xxyXYYxyXy,True,4
13748,xxyxyXY,xxyXYYXyxy,True,11
13749,xxyxyXY,xxyXYYXyXY,True,8
13750,xxyxyXY,xxyXYYXYXy,True,11
13751,xxyxyXY,xxyXYYYXXy,True,5
13752,xxyxyXY,xxyyxxyyxY,False,-1
13753,xxyxyXY,xxyyxxYxyy,False,-1
13754,xxyxyXY,xxyyxxYYXy,False,-1
13755,xxyxyXY,xxyyxyxyxY,False,-1
13756,xxyxyXY,xxyyxyxYxy,True,22
13757,xxyxyXY,xxyyxyxYXY,True,22
13758,xxyxyXY,xxyyxyXXYY,True,8
13759,xxyxyXY,xxyyxyXYxY,True,4
13760,xxyxyXY,xxyyxyXYXY,True,6
13761,xxyxyXY,xxyyxyyxxY,False,-1
13762,xxyxyXY,xxyyxYxyxy,True,8
13763,xxyxyXY,xxyyxYxyXY,True,5
13764,xxyxyXY,xxyyxYxYXy,False,-1
13765,xxyxyXY,xxyyxYXyxY,True,11
13766,xxyxyXY,xxyyxYXyXY,True,4
13767,xxyxyXY,xxyyxYXYxy,True,10
13768,xxyxyXY,xxyyxYXYXy,True,5
13769,xxyxyXY,xxyyxYYXXy,True,9
13770,xxyxyXY,xxyyXXyxYY,True,27
13771,xxyxyXY,xxyyXXYXYY,False,-1
13772,xxyxyXY,xxyyXXYYxy,False,-1
13773,xxyxyXY,xxyyXXYYXY,False,-1
13774,xxyxyXY,xxyyXyxxYY,False,-1
13775,xxyxyXY,xxyyXyxYxY,False,-1
13776,xxyxyXY,xxyyXyxYXY,True,8
13777,xxyxyXY,xxyyXyXYxY,True,16
13778,xxyxyXY,xxyyXYxyxY,True,10
13779,xxyxyXY,xxyyXYxyXY,True,5
13780,xxyxyXY,xxyyXYxYxy,True,11
13781,xxyxyXY,xxyyXYxYXy,True,10
13782,xxyxyXY,xxyyXYXyxY,True,11
13783,xxyxyXY,xxyyXYXYxy,False,-1
13784,xxyxyXY,xxyyXYXYXY,True,9
13785,xxyxyXY,xxyyyxxYxy,False,-1
13786,xxyxyXY,xxyyyxxYXY,False,-1
13787,xxyxyXY,xxyyyxyxxY,False,-1
13788,xxyxyXY,xxyyyXXYxY,True,42
13789,xxyxyXY,xxyyyXYxxY,True,7
13790,xxyxyXY,xxyyyyxYYY,False,-1
13791,xxyxyXY,xxyyyyXYYY,False,-1
13792,xxyxyXY,xxYxxYXyyy,False,-1
13793,xxyxyXY,xxYxyxyxyy,False,-1
13794,xxyxyXY,xxYxyxyyxy,False,-1
13795,xxyxyXY,xxYxyxyyXY,True,5
13796,xxyxyXY,xxYxyxYXyy,False,-1
13797,xxyxyXY,xxYxyXyyxY,False,-1
13798,xxyxyXY,xxYxyXyyXY,True,34
13799,xxyxyXY,xxYxyXYxyy,False,-1
13800,xxyxyXY,xxYxyXYXyy,False,-1
13801,xxyxyXY,xxYxyyxyxy,False,-1
13802,xxyxyXY,xxYxyyxyXY,True,5
13803,xxyxyXY,xxYxyyxYXy,True,23
13804,xxyxyXY,xxYxyyXyxY,False,-1
13805,xxyxyXY,xxYxyyXyXY,False,-1
13806,xxyxyXY,xxYxyyXYxy,True,26
13807,xxyxyXY,xxYxyyXYXy,True,56
13808,xxyxyXY,xxYxyyyXXY,False,-1
13809,xxyxyXY,xxYxYxyXyy,False,-1
13810,xxyxyXY,xxYxYxyyXy,False,-1
13811,xxyxyXY,xxYxYXyxyy,False,-1
13812,xxyxyXY,xxYxYXyXyy,False,-1
13813,xxyxyXY,xxYxYXyyxy,False,-1
13814,xxyxyXY,xxYxYXyyXy,False,-1
13815,xxyxyXY,xxYXyxyyxY,False,-1
13816,xxyxyXY,xxYXyxyyXY,True,6
13817,xxyxyXY,xxYXyxYxyy,True,28
13818,xxyxyXY,xxYXyxYXyy,False,-1
13819,xxyxyXY,xxYXyXyXYY,False,-1
13820,xxyxyXY,xxYXyXyyxY,False,-1
13821,xxyxyXY,xxYXyXYxyy,False,-1
13822,xxyxyXY,xxYXyXYYXy,False,-1
13823,xxyxyXY,xxYXyyxyxY,False,-1
13824,xxyxyXY,xxYXyyxyXY,True,5
13825,xxyxyXY,xxYXyyxYxy,False,-1
13826,xxyxyXY,xxYXyyxYXy,False,-1
13827,xxyxyXY,xxYXyyXXYY,False,-1
13828,xxyxyXY,xxYXyyXyxY,False,-1
13829,xxyxyXY,xxYXyyXYxy,True,13
13830,xxyxyXY,xxYXyyXYXY,False,-1
13831,xxyxyXY,xxYXYxyxyy,True,9
13832,xxyxyXY,xxYXYxyXyy,True,12
13833,xxyxyXY,xxYXYxyyxy,False,-1
13834,xxyxyXY,xxYXYxyyXy,True,52
13835,xxyxyXY,xxYXYXyxyy,True,9
13836,xxyxyXY,xxYXYXyyxy,True,9
13837,xxyxyXY,xxYXYXyyXY,True,9
13838,xxyxyXY,xxYXYXYXyy,True,34
13839,xxyxyXY,xxYXYYXyXy,False,-1
13840,xxyxyXY,xxYYxyxyXy,False,-1
13841,xxyxyXY,xxYYxyXyxy,False,-1
13842,xxyxyXY,xxYYxyXyXy,False,-1
13843,xxyxyXY,xxYYxyyXXy,False,-1
13844,xxyxyXY,xxYYXyxyxy,False,-1
13845,xxyxyXY,xxYYXyxyXy,False,-1
13846,xxyxyXY,xxYYXyXyxy,False,-1
13847,xxyxyXY,xxYYXyXyXY,False,-1
13848,xxyxyXY,xxYYXyXYXy,False,-1
13849,xxyxyXY,xxYYXYXyXy,True,8
13850,xxyxyXY,xxYYYxyyyy,False,-1
13851,xxyxyXY,xxYYYXyyyy,False,-1
13852,xxyxyXY,xyxyxyxyxY,True,28
13853,xxyxyXY,xyxyxyxYXY,True,6
13854,xxyxyXY,xyxyxyXYxY,True,5
13855,xxyxyXY,xyxyxyXYXY,True,8
13856,xxyxyXY,xyxyxYxyXY,True,24
13857,xxyxyXY,xyxyxYxYXy,False,-1
13858,xxyxyXY,xyxyxYXyxY,True,11
13859,xxyxyXY,xyxyxYXyXY,True,11
13860,xxyxyXY,xyxyxYXYXy,True,5
13861,xxyxyXY,xyxyXyxYxY,True,34
13862,xxyxyXY,xyxyXyxYXY,True,5
13863,xxyxyXY,xyxyXyXYxY,True,9
13864,xxyxyXY,xyxyXYxyxY,True,5
13865,xxyxyXY,xyxyXYxyXY,True,5
13866,xxyxyXY,xyxyXYxYXy,True,5
13867,xxyxyXY,xyxyXYXyxY,True,4
13868,xxyxyXY,xyxyyyxYYY,False,-1
13869,xxyxyXY,xyxyyyXYYY,True,24
13870,xxyxyXY,xyxYxyxYXy,False,-1
13871,xxyxyXY,xyxYxyXyxY,True,24
13872,xxyxyXY,xyxYxyXyXY,True,12
13873,xxyxyXY,xyxYxyXYXy,True,54
13874,xxyxyXY,xyxYxYxyXy,False,-1
13875,xxyxyXY,xyxYxYXyXy,False,-1
13876,xxyxyXY,xyxYXyxyXY,True,4
13877,xxyxyXY,xyxYXyxYXy,True,9
13878,xxyxyXY,xyxYXyXyxY,True,52
13879,xxyxyXY,xyxYXYxyXy,True,7
13880,xxyxyXY,xyxYYYxyyy,False,-1
13881,xxyxyXY,xyxYYYXyyy,False,-1
13882,xxyxyXY,xyXyxyXYxY,True,8
13883,xxyxyXY,xyXyxYxyXY,True,9
13884,xxyxyXY,xyXyxYxYXy,False,-1
13885,xxyxyXY,xyXyxYXyxY,True,9
13886,xxyxyXY,xyXyXyxYxY,False,-1
13887,xxyxyXY,xyXyyXYYYY,False,-1
13888,xxyxyXY,xyXyyyxYYY,False,-1
13889,xxyxyXY,xyXYYYxyyy,False,-1
13890,xxyxyXY,xyXYYYYXyy,False,-1
13891,xxyxyXY,xyyxyyxYYY,False,-1
13892,xxyxyXY,xyyxyyXYYY,False,-1
13893,xxyxyXY,xyyxYYYXyy,False,-1
13894,xxyxyXY,xyyXyXYYYY,False,-1
13895,xxyxyXY,xyyXyyxYYY,False,-1
13896,xxyxyXY,xyyXYYYYXy,False,-1
13897,xxyxyXY,xyyyxYYYXy,False,-1
13898,xxyxyXY,xyyyXyxYYY,False,-1
13899,xxyxyXY,xyyyyxYxYY,False,-1
13900,xxyxyXY,xyyyyxYYxY,False,-1
13901,xxyxyXY,xyyyyXYxYY,False,-1
13902,xxyxyXY,xyyyyXYYxY,False,-1
13903,xxyxYxy,xxxxxxyyXY,False,-1
13904,xxyxYxy,xxxxxyxyXY,True,9
13905,xxyxYxy,xxxxxyxYXy,True,17
13906,xxyxYxy,xxxxxyXyxY,False,-1
13907,xxyxYxy,xxxxxyXyXY,False,-1
13908,xxyxYxy,xxxxxyXYXy,False,-1
13909,xxyxYxy,xxxxxyyXXY,False,-1
13910,xxyxYxy,xxxxyxxyXY,True,17
13911,xxyxYxy,xxxxyxxYXy,True,8
13912,xxyxYxy,xxxxyxyXXY,True,8
13913,xxyxYxy,xxxxyxYXXy,True,17
13914,xxyxYxy,xxxxyXXyxY,False,-1
13915,xxyxYxy,xxxxyXyxxY,False,-1
13916,xxyxYxy,xxxxyyyxYY,True,12
13917,xxyxYxy,xxxxyyyXYY,True,10
13918,xxyxYxy,xxxyxxxyXY,True,9
13919,xxyxYxy,xxxyxxyXXY,True,17
13920,xxyxYxy,xxxyxxYXXy,True,9
13921,xxyxYxy,xxxyxyyxYY,True,9
13922,xxyxYxy,xxxyxyyXYY,True,14
13923,xxyxYxy,xxxyxYYxyy,True,10
13924,xxyxYxy,xxxyxYYXyy,True,6
13925,xxyxYxy,xxxyXXyxxY,False,-1
13926,xxyxYxy,xxxyXyxxxY,True,31
13927,xxyxYxy,xxxyXyyxYY,True,12
13928,xxyxYxy,xxxyXYYxyy,True,19
13929,xxyxYxy,xxxyyxyxYY,True,10
13930,xxyxYxy,xxxyyxyXYY,True,18
13931,xxyxYxy,xxxyyXyxYY,True,10
13932,xxyxYxy,xxxyyyxxYY,True,16
13933,xxyxYxy,xxxyyyxYxY,True,25
13934,xxyxYxy,xxxyyyxYXY,False,-1
13935,xxyxYxy,xxxyyyXYxY,True,16
13936,xxyxYxy,xxxYxyyyxY,True,13
13937,xxyxYxy,xxxYxyyyXY,True,10
13938,xxyxYxy,xxyxxyyxYY,True,8
13939,xxyxYxy,xxyxxyyXYY,True,10
13940,xxyxYxy,xxyxyxyxYY,True,7
13941,xxyxYxy,xxyxyxyXYY,True,12
13942,xxyxYxy,xxyxyxYYxy,True,5
13943,xxyxYxy,xxyxyxYYXy,True,10
13944,xxyxYxy,xxyxyXyxYY,True,8
13945,xxyxYxy,xxyxyXYYxy,True,5
13946,xxyxYxy,xxyxyyxxYY,True,9
13947,xxyxYxy,xxyxyyxYxY,True,8
13948,xxyxYxy,xxyxyyxYXY,True,10
13949,xxyxYxy,xxyxyyXYxY,True,12
13950,xxyxYxy,xxyxYxyyxY,True,5
13951,xxyxYxy,xxyxYxyyXY,True,5
13952,xxyxYxy,xxyxYxYxyy,True,5
13953,xxyxYxy,xxyxYxYXyy,True,5
13954,xxyxYxy,xxyxYXyyxY,True,10
13955,xxyxYxy,xxyxYXYxyy,True,8
13956,xxyxYxy,xxyxYYxxyy,True,8
13957,xxyxYxy,xxyxYYxyXy,True,8
13958,xxyxYxy,xxyXyxyxYY,True,10
13959,xxyxYxy,xxyXyyxxYY,True,16
13960,xxyxYxy,xxyXyyxYxY,True,14
13961,xxyxYxy,xxyXYxyyxY,True,9
13962,xxyxYxy,xxyXYxYxyy,True,11
13963,xxyxYxy,xxyXYYxxyy,True,12
13964,xxyxYxy,xxyyxyxYxY,True,12
13965,xxyxYxy,xxyyxyxYXY,True,6
13966,xxyxYxy,xxyyxyXYxY,True,13
13967,xxyxYxy,xxyyxYxyxY,True,8
13968,xxyxYxy,xxyyxYxyXY,True,17
13969,xxyxYxy,xxyyxYXyxY,True,10
13970,xxyxYxy,xxyyXyxYxY,True,23
13971,xxyxYxy,xxyyXYxyxY,True,6
13972,xxyxYxy,xxyyyxxYxY,True,25
13973,xxyxYxy,xxyyyxxYXY,False,-1
13974,xxyxYxy,xxyyyxYxxY,True,14
13975,xxyxYxy,xxyyyXYxxY,True,18
13976,xxyxYxy,xxyyyyxYYY,True,10
13977,xxyxYxy,xxYxyxyyxY,True,10
13978,xxyxYxy,xxYxyxyyXY,True,8
13979,xxyxYxy,xxYxyXyyxY,True,13
13980,xxyxYxy,xxYxyyxyXY,True,19
13981,xxyxYxy,xyxyxyxYxY,True,6
13982,xxyxYxy,xyxyxyxYXY,True,6
13983,xxyxYxy,xyxyxyXYxY,True,10
13984,xxyxYxy,xyxyxYxyxY,True,5
13985,xxyxYxy,xyxyxYxyXY,True,8
13986,xxyxYxy,xyxyXyxYxY,True,10
13987,xxyxYxy,xyxyXYxyxY,True,5
13988,xxyxYxy,xyxyyyxYYY,True,8
13989,xxyxYxy,xyxYxyXyxY,True,8
13990,xxyxYxy,xyyxyyxYYY,True,12
13991,xxyxYxy,xyyyyxYxYY,True,11
13992,xxyxYXXy,xxxxxyXXy,True,45
13993,xxyxYXXy,xxxxxyXyy,False,-1
13994,xxyxYXXy,xxxxxyyXy,False,-1
13995,xxyxYXXy,xxxxxyyyy,False,-1
13996,xxyxYXXy,xxxxyxyXy,True,9
13997,xxyxYXXy,xxxxyxyyy,True,8
13998,xxyxYXXy,xxxxyXXXy,True,6
13999,xxyxYXXy,xxxxyXXXY,True,9
14000,xxyxYXXy,xxxxyXXyy,True,6
14001,xxyxYXXy,xxxxyXyxy,True,19
14002,xxyxYXXy,xxxxyXyXy,True,9
14003,xxyxYXXy,xxxxyXyXY,True,9
14004,xxyxYXXy,xxxxyXyyy,True,7
14005,xxyxYXXy,xxxxyXYXy,True,5
14006,xxyxYXXy,xxxxyyxyy,True,9
14007,xxyxYXXy,xxxxyyXXy,True,8
14008,xxyxYXXy,xxxxyyXXY,True,18
14009,xxyxYXXy,xxxxyyXyy,True,10
14010,xxyxYXXy,xxxxyyyxy,True,40
14011,xxyxYXXy,xxxxyyyXy,True,10
14012,xxyxYXXy,xxxxyyyXY,True,30
14013,xxyxYXXy,xxxxyyyyy,True,13
14014,xxyxYXXy,xxxxYXXXy,False,-1
14015,xxyxYXXy,xxxxYXXyy,True,4
14016,xxyxYXXy,xxxxYXyXy,False,-1
14017,xxyxYXXy,xxxxYXyyy,False,-1
14018,xxyxYXXy,xxxyxxyXy,True,44
14019,xxyxYXXy,xxxyxxyyy,False,-1
14020,xxyxYXXy,xxxyxyxyy,True,38
14021,xxyxYXXy,xxxyxyXXy,True,53
14022,xxyxYXXy,xxxyxyXXY,False,-1
14023,xxyxYXXy,xxxyxyXyy,True,48
14024,xxyxYXXy,xxxyxyyxy,True,28
14025,xxyxYXXy,xxxyxyyXy,False,-1
14026,xxyxYXXy,xxxyxyyXY,False,-1
14027,xxyxYXXy,xxxyxyyyy,False,-1
14028,xxyxYXXy,xxxyxYXXy,True,2
14029,xxyxYXXy,xxxyxYXyy,True,11
14030,xxyxYXXy,xxxyXXXYY,False,-1
14031,xxyxYXXy,xxxyXXyxy,True,26
14032,xxyxYXXy,xxxyXXyxY,False,-1
14033,xxyxYXXy,xxxyXXyXY,False,-1
14034,xxyxYXXy,xxxyXXYxy,True,19
14035,xxyxYXXy,xxxyXXYXy,True,9
14036,xxyxYXXy,xxxyXXYXY,True,12
14037,xxyxYXXy,xxxyXyxxy,True,5
14038,xxyxYXXy,xxxyXyxyy,True,19
14039,xxyxYXXy,xxxyXyXXY,False,-1
14040,xxyxYXXy,xxxyXyXYY,False,-1
14041,xxyxYXXy,xxxyXyyxy,False,-1
14042,xxyxYXXy,xxxyXyyxY,False,-1
14043,xxyxYXXy,xxxyXyyXY,False,-1
14044,xxyxYXXy,xxxyXYxyy,True,7
14045,xxyxYXXy,xxxyXYXXy,True,6
14046,xxyxYXXy,xxxyXYXXY,True,2
14047,xxyxYXXy,xxxyXYXyy,True,8
14048,xxyxYXXy,xxxyXYYXy,True,11
14049,xxyxYXXy,xxxyyxxyy,True,43
14050,xxyxYXXy,xxxyyxyxy,True,12
14051,xxyxYXXy,xxxyyxyXy,True,64
14052,xxyxYXXy,xxxyyxyXY,False,-1
14053,xxyxYXXy,xxxyyxyyy,False,-1
14054,xxyxYXXy,xxxyyxYXy,True,20
14055,xxyxYXXy,xxxyyXXXY,False,-1
14056,xxyxYXXy,xxxyyXXYY,False,-1
14057,xxyxYXXy,xxxyyXyxy,False,-1
14058,xxyxYXXy,xxxyyXyxY,False,-1
14059,xxyxYXXy,xxxyyXyXY,False,-1
14060,xxyxYXXy,xxxyyXYxy,True,55
14061,xxyxYXXy,xxxyyXYXy,True,27
14062,xxyxYXXy,xxxyyXYXY,False,-1
14063,xxyxYXXy,xxxyyyxxy,True,6
14064,xxyxYXXy,xxxyyyxyy,False,-1
14065,xxyxYXXy,xxxyyyXXY,False,-1
14066,xxyxYXXy,xxxyyyXYY,False,-1
14067,xxyxYXXy,xxxyyyyxy,False,-1
14068,xxyxYXXy,xxxyyyyxY,False,-1
14069,xxyxYXXy,xxxyyyyXY,False,-1
14070,xxyxYXXy,xxxYxyXXy,False,-1
14071,xxyxYXXy,xxxYxyXyy,False,-1
14072,xxyxYXXy,xxxYxyyXy,False,-1
14073,xxyxYXXy,xxxYxyyyy,False,-1
14074,xxyxYXXy,xxxYXXyxy,True,5
14075,xxyxYXXy,xxxYXXyXy,True,10
14076,xxyxYXXy,xxxYXXyXY,True,11
14077,xxyxYXXy,xxxYXXyyy,True,5
14078,xxyxYXXy,xxxYXXYXy,False,-1
14079,xxyxYXXy,xxxYXyxyy,False,-1
14080,xxyxYXXy,xxxYXyXXy,False,-1
14081,xxyxYXXy,xxxYXyXXY,False,-1
14082,xxyxYXXy,xxxYXyXyy,False,-1
14083,xxyxYXXy,xxxYXyyxy,False,-1
14084,xxyxYXXy,xxxYXyyXy,False,-1
14085,xxyxYXXy,xxxYXyyXY,False,-1
14086,xxyxYXXy,xxxYXyyyy,False,-1
14087,xxyxYXXy,xxxYXYXXy,True,4
14088,xxyxYXXy,xxxYXYXyy,False,-1
14089,xxyxYXXy,xxxYYXXyy,True,5
14090,xxyxYXXy,xxxYYXyXy,False,-1
14091,xxyxYXXy,xxxYYXyyy,False,-1
14092,xxyxYXXy,xxyxxyxyy,True,8
14093,xxyxYXXy,xxyxxyXXy,True,6
14094,xxyxYXXy,xxyxxyXXY,True,8
14095,xxyxYXXy,xxyxxyXyy,True,5
14096,xxyxYXXy,xxyxxyyxy,True,18
14097,xxyxYXXy,xxyxxyyXy,True,8
14098,xxyxYXXy,xxyxxyyXY,True,8
14099,xxyxYXXy,xxyxxyyyy,True,6
14100,xxyxYXXy,xxyxxYXXy,True,2
14101,xxyxYXXy,xxyxxYXyy,True,4
14102,xxyxYXXy,xxyxyxxyy,True,6
14103,xxyxYXXy,xxyxyxyxy,True,7
14104,xxyxYXXy,xxyxyxyXy,True,8
14105,xxyxYXXy,xxyxyxyXY,True,8
14106,xxyxYXXy,xxyxyxyyy,True,11
14107,xxyxYXXy,xxyxyxYXy,True,8
14108,xxyxYXXy,xxyxyXXYY,True,9
14109,xxyxYXXy,xxyxyXyxy,True,25
14110,xxyxYXXy,xxyxyXyxY,True,45
14111,xxyxYXXy,xxyxyXyXY,True,11
14112,xxyxYXXy,xxyxyXYxy,True,45
14113,xxyxYXXy,xxyxyXYXy,True,9
14114,xxyxYXXy,xxyxyXYXY,True,8
14115,xxyxYXXy,xxyxyyxyy,True,17
14116,xxyxYXXy,xxyxyyXXY,True,5
14117,xxyxYXXy,xxyxyyXYY,True,9
14118,xxyxYXXy,xxyxyyyxy,False,-1
14119,xxyxYXXy,xxyxyyyxY,False,-1
14120,xxyxYXXy,xxyxyyyXY,True,17
14121,xxyxYXXy,xxyxYxyXy,True,5
14122,xxyxYXXy,xxyxYxyyy,True,8
14123,xxyxYXXy,xxyxYXXyy,True,2
14124,xxyxYXXy,xxyxYXyxy,True,5
14125,xxyxYXXy,xxyxYXyXy,True,2
14126,xxyxYXXy,xxyxYXyXY,True,5
14127,xxyxYXXy,xxyxYXyyy,True,6
14128,xxyxYXXy,xxyxYXYXy,True,2
14129,xxyxYXXy,xxyxYYXXy,True,2
14130,xxyxYXXy,xxyxYYXyy,True,5
14131,xxyxYXXy,xxyXXyxxY,True,8
14132,xxyxYXXy,xxyXXyxYY,True,9
14133,xxyxYXXy,xxyXXyXYY,True,6
14134,xxyxYXXy,xxyXXyyxY,True,16
14135,xxyxYXXy,xxyXXYxyy,False,-1
14136,xxyxYXXy,xxyXXYXYY,True,4
14137,xxyxYXXy,xxyXXYYxy,False,-1
14138,xxyxYXXy,xxyXXYYXy,False,-1
14139,xxyxYXXy,xxyXXYYXY,True,5
14140,xxyxYXXy,xxyXyxxyy,True,5
14141,xxyxYXXy,xxyXyxyxy,True,25
14142,xxyxYXXy,xxyXyxyxY,True,8
14143,xxyxYXXy,xxyXyxyXY,True,8
14144,xxyxYXXy,xxyXyxYxy,False,-1
14145,xxyxYXXy,xxyXyxYXy,False,-1
14146,xxyxYXXy,xxyXyxYXY,True,11
14147,xxyxYXXy,xxyXyXXYY,True,5
14148,xxyxYXXy,xxyXyXyxY,True,25
14149,xxyxYXXy,xxyXyXYxy,False,-1
14150,xxyxYXXy,xxyXyXYxY,True,47
14151,xxyxYXXy,xxyXyXYXY,True,9
14152,xxyxYXXy,xxyXyXYYY,True,8
14153,xxyxYXXy,xxyXyyxxY,True,10
14154,xxyxYXXy,xxyXyyxYY,True,18
14155,xxyxYXXy,xxyXyyXYY,True,8
14156,xxyxYXXy,xxyXyyyxY,False,-1
14157,xxyxYXXy,xxyXYxxyy,True,8
14158,xxyxYXXy,xxyXYxyxy,True,18
14159,xxyxYXXy,xxyXYxyXy,True,14
14160,xxyxYXXy,xxyXYxyXY,True,5
14161,xxyxYXXy,xxyXYxyyy,False,-1
14162,xxyxYXXy,xxyXYxYXy,False,-1
14163,xxyxYXXy,xxyXYXyxy,True,8
14164,xxyxYXXy,xxyXYXyxY,True,5
14165,xxyxYXXy,xxyXYXyXY,True,2
14166,xxyxYXXy,xxyXYXYxy,True,11
14167,xxyxYXXy,xxyXYXYXy,True,5
14168,xxyxYXXy,xxyXYXYXY,True,2
14169,xxyxYXXy,xxyXYYxyy,False,-1
14170,xxyxYXXy,xxyXYYXXy,True,5
14171,xxyxYXXy,xxyXYYXXY,True,2
14172,xxyxYXXy,xxyXYYXyy,False,-1
14173,xxyxYXXy,xxyXYYYXy,False,-1
14174,xxyxYXXy,xxyyxxyyy,True,6
14175,xxyxYXXy,xxyyxxYXy,False,-1
14176,xxyxYXXy,xxyyxyxyy,True,26
14177,xxyxYXXy,xxyyxyXXY,True,8
14178,xxyxYXXy,xxyyxyXYY,True,9
14179,xxyxYXXy,xxyyxyyxy,True,18
14180,xxyxYXXy,xxyyxyyxY,True,39
14181,xxyxYXXy,xxyyxyyXY,True,8
14182,xxyxYXXy,xxyyxYxyy,False,-1
14183,xxyxYXXy,xxyyxYXyy,False,-1
14184,xxyxYXXy,xxyyxYYXy,False,-1
14185,xxyxYXXy,xxyyXXyxY,True,54
14186,xxyxYXXy,xxyyXXYxy,False,-1
14187,xxyxYXXy,xxyyXXYxY,False,-1
14188,xxyxYXXy,xxyyXXYXY,True,14
14189,xxyxYXXy,xxyyXXYYY,True,10
14190,xxyxYXXy,xxyyXyxxY,True,10
14191,xxyxYXXy,xxyyXyxYY,True,46
14192,xxyxYXXy,xxyyXyXYY,True,12
14193,xxyxYXXy,xxyyXyyxY,True,49
14194,xxyxYXXy,xxyyXYxyy,False,-1
14195,xxyxYXXy,xxyyXYXYY,True,10
14196,xxyxYXXy,xxyyXYYxy,False,-1
14197,xxyxYXXy,xxyyXYYXy,False,-1
14198,xxyxYXXy,xxyyXYYXY,False,-1
14199,xxyxYXXy,xxyyyxyxy,False,-1
14200,xxyxYXXy,xxyyyxyxY,True,29
14201,xxyxYXXy,xxyyyxyXY,True,9
14202,xxyxYXXy,xxyyyxYxy,False,-1
14203,xxyxYXXy,xxyyyxYXy,False,-1
14204,xxyxYXXy,xxyyyxYXY,False,-1
14205,xxyxYXXy,xxyyyXXYY,True,6
14206,xxyxYXXy,xxyyyXyxY,False,-1
14207,xxyxYXXy,xxyyyXYxy,False,-1
14208,xxyxYXXy,xxyyyXYxY,False,-1
14209,xxyxYXXy,xxyyyXYXY,True,53
14210,xxyxYXXy,xxyyyXYYY,True,10
14211,xxyxYXXy,xxyyyyxxY,True,9
14212,xxyxYXXy,xxyyyyxYY,False,-1
14213,xxyxYXXy,xxyyyyXYY,True,18
14214,xxyxYXXy,xxyyyyyxY,False,-1
14215,xxyxYXXy,xxYxyxyXy,False,-1
14216,xxyxYXXy,xxYxyxyyy,False,-1
14217,xxyxYXXy,xxYxyXXyy,False,-1
14218,xxyxYXXy,xxYxyXyxy,False,-1
14219,xxyxYXXy,xxYxyXyXy,False,-1
14220,xxyxYXXy,xxYxyXyXY,False,-1
14221,xxyxYXXy,xxYxyXyyy,False,-1
14222,xxyxYXXy,xxYxyXYXy,True,10
14223,xxyxYXXy,xxYxyyxyy,False,-1
14224,xxyxYXXy,xxYxyyXXy,False,-1
14225,xxyxYXXy,xxYxyyXXY,False,-1
14226,xxyxYXXy,xxYxyyXyy,False,-1
14227,xxyxYXXy,xxYxyyyxy,False,-1
14228,xxyxYXXy,xxYxyyyXy,False,-1
14229,xxyxYXXy,xxYxyyyXY,False,-1
14230,xxyxYXXy,xxYxyyyyy,False,-1
14231,xxyxYXXy,xxYxYXyXy,False,-1
14232,xxyxYXXy,xxYxYXyyy,False,-1
14233,xxyxYXXy,xxYXyxyxy,False,-1
14234,xxyxYXXy,xxYXyxyXy,False,-1
14235,xxyxYXXy,xxYXyxyXY,False,-1
14236,xxyxYXXy,xxYXyxyyy,False,-1
14237,xxyxYXXy,xxYXyxYXy,True,10
14238,xxyxYXXy,xxYXyXyxy,False,-1
14239,xxyxYXXy,xxYXyXyxY,False,-1
14240,xxyxYXXy,xxYXyXyXY,False,-1
14241,xxyxYXXy,xxYXyXYxy,True,10
14242,xxyxYXXy,xxYXyXYXy,True,13
14243,xxyxYXXy,xxYXyXYXY,False,-1
14244,xxyxYXXy,xxYXyyxyy,False,-1
14245,xxyxYXXy,xxYXyyXXY,False,-1
14246,xxyxYXXy,xxYXyyXYY,False,-1
14247,xxyxYXXy,xxYXyyyxy,False,-1
14248,xxyxYXXy,xxYXyyyxY,False,-1
14249,xxyxYXXy,xxYXyyyXY,False,-1
14250,xxyxYXXy,xxYXYxyXy,False,-1
14251,xxyxYXXy,xxYXYxyyy,False,-1
14252,xxyxYXXy,xxYXYXyxy,False,-1
14253,xxyxYXXy,xxYXYXyXy,False,-1
14254,xxyxYXXy,xxYXYXyXY,False,-1
14255,xxyxYXXy,xxYXYXyyy,False,-1
14256,xxyxYXXy,xxYXYXYXy,True,46
14257,xxyxYXXy,xxYXYYXyy,False,-1
14258,xxyxYXXy,xxYYxyXyy,False,-1
14259,xxyxYXXy,xxYYxyyXy,False,-1
14260,xxyxYXXy,xxYYxyyyy,False,-1
14261,xxyxYXXy,xxYYXyxyy,False,-1
14262,xxyxYXXy,xxYYXyXyy,False,-1
14263,xxyxYXXy,xxYYXyyxy,False,-1
14264,xxyxYXXy,xxYYXyyXy,False,-1
14265,xxyxYXXy,xxYYXyyXY,False,-1
14266,xxyxYXXy,xxYYXyyyy,False,-1
14267,xxyxYXXy,xxYYXYXyy,False,-1
14268,xxyxYXXy,xxYYYXyXy,False,-1
14269,xxyxYXXy,xxYYYXyyy,False,-1
14270,xxyxYXXy,xyxyxyxyy,True,9
14271,xxyxYXXy,xyxyxyXYY,False,-1
14272,xxyxYXXy,xyxyxyyxY,False,-1
